speaker,timestamp,End Time,words,tags
Bob H. Reinhardt,[00:08:02:05],00:08:21:17,"But I got some research in while I was there. And then when I joined the faculty here at Boise State in 2017, that really allowed me to return to teaching, to teaching about and to researching and exploring this topic. And, finally back in 2019, 2020, and I can't remember it happened during the pandemic, some time as meaningless.",education;boise
Bob H. Reinhardt,[00:08:21:19],00:08:48:00,"My book about the North Santiam Canyon came out, which included a chapter, The Highway in the dam that talked about the move of, of Detroit and its inundation. And I continued to be surprised by how little exploration has been done about this topic, because we as scholars and historians, we know a lot about big dams in the West, but we don't really know so much about the communities that were displaced and destroyed by those dams.",
Bob H. Reinhardt,[00:08:48:02],00:09:12:21,"And I mean, we're familiar with we know the extent of dam building in the American West in the 20th century. The years between 1930 and 1975, 1980, but especially the 50s and the 60s, those were the dam boom, dam building boom years. Throughout that time, dozens upon dams were built throughout the American West, including very, very large, large dams.",
Bob H. Reinhardt,[00:09:12:21],00:09:39:09,"And I'd give you some examples here from the different agencies that built these. So I've got a photo here of a couple of Army Corps of Engineers dams, the Detroit Dam, which is on one of the tributaries to the Willamette River, which goes into the Columbia. We talked about that, McNary dam, which is on the main stem of the Columbia, but many, many more, including Army Corps of Engineers dams, four of those on the lower snake River, Ice Harbor, lower Monumental Little Goose, and Lower Granite.",
Bob H. Reinhardt,[00:09:39:11],00:09:59:14,"Those are all Army Corps of Engineers dams. The picture that you see at the bottom, which I just think is a beautiful photo of Grand Coulee Dam, from 1942, which was built by the Bureau of Reclamation, which also played a huge role in taking in building huge dams, including Grand Coulee, also Fort Peck on the Missouri River, and then in our neck of the woods here in Idaho.",
Bob H. Reinhardt,[00:09:59:14],00:10:24:19,"Many on the upper and middle snake, American Falls in 1927, Anderson Ranch, Black Canyon on the snake, and more. There were also private and municipal dams, less, fewer of these than Bureau of Reclamation and Army Corps of Engineers dams. But still, obviously, I've already talked about Brownlee Dam. And here's a beautiful, postcard from 1970 attracting you to the beauty of the Hills, Canyon and Brownlee Dam.",agriculture
Bob H. Reinhardt,[00:10:24:21],00:10:45:24,"And then the other two dams, from Idaho Power and Hells Canyon, Oxbow, and then Hell's Canyon Dam itself. And just to give you some quantitative information, some numbers about this on the snake River alone, there are more than 100 dams which make up about 80 projects. So so there are some places that have multiple dams that are part of the same project.",
Bob H. Reinhardt,[00:10:45:24],00:11:09:18,"So you can think of Twin Falls, for instance, which has multiple dams, but all part of a single project. So there are about 80 of those projects on the snake River and about half of those, about 40 of those have reservoirs with a surface area greater than 640 acres the size of a township or a homestead. Okay. All of which of those 40 dams can store more than 100,000 acre feet.",agriculture
Bob H. Reinhardt,[00:11:09:18],00:11:31:16,"And that's that's just the size that I've chosen. It's a little arbitrary, but not entirely for trying to identify which dams might possibly have had. I have a have that have led to the displacement of of people. And there are about 40 of those on the snake River that may have led to displacement. And about half of those 40 dams were built between 1930.",migration
Bob H. Reinhardt,[00:11:31:22],00:11:56:16,"In 1970, during some of those boom years. So we've got a sense of how many dams we're talking about, about the scale of dam building. And we we also, as scholars, have explored the reasons and the effects and the impacts of that dam building boom. As I mentioned before, these river development projects, which the Army Corps of Engineers often called their works multipurpose river development projects that would usually have a primary purpose, such as hydropower.",environment
Bob H. Reinhardt,[00:11:56:20],00:12:36:18,"But then lots of other purposes irrigation, flood control, navigation, recreation of pollution abatement, so on and so forth. Those were the purposes of these these huge dams more broadly, they were to really to sustain and to further encourage the growth and economic development, especially of urban areas, with some benefits accruing to rural populations as well. But a lot of the demand for the power, the flood control that came from urban areas, irrigation obviously was more for rural areas, but the idea that those products ended up in urban areas and the effects are too many to list here.",agriculture;environment
Bob H. Reinhardt,[00:12:36:18],00:12:59:21,"But let's just say that these dams completely rearranged the landscape. They turned rivers like the Columbia into a series of lakes, and they reconfigure American society, culture, and the economy. And I before I move on any further here, I wanted to just show you a screenshot of a map that I'm working on to sort of give you some sense of the complexity of, of all of these dams where they were.",environment
Bob H. Reinhardt,[00:12:59:21],00:13:35:09,"This is all along the snake River. But getting back to this idea of reconfiguring, American society, culture, economy, politics and the landscape, I think there have been a few books that that help us think about this. I think the the one book that I would refer people to if they just want a short, brief, interesting text is Richard White's The Organic Machine The Remaking of the Columbia River, which is about the Columbia River, obviously, but a lot of what, Richard writes in that book is about dams in the West more broadly and how they came to be and how they changed, how they how they changed the landscape and",agriculture
Bob H. Reinhardt,[00:13:35:09],00:13:55:10,"society and culture and politics and I actually can't remember if Richard's book has it, references to some of the communities that were that were displaced because of dam construction. But there are a lot of books about dam construction that very rarely refer to places that were moved or disappeared. Sometimes you get those sort of as a side reference.",labor
Bob H. Reinhardt,[00:13:55:12],00:14:22:12,"There's some really great scholarship on a native displacement. I refer you to Katie Barbour's book Death of Celilo Falls as a fantastic example of scholarship on the displacement of native communities. And there's also awareness of this sort of at a broader cultural level. So Ivan Darwin's book, Bucking the Sun, which is about Fort Peck Dam, maybe you can remember the Coen brothers movie over there, where Art thou?",education;migration;cinema
Bob H. Reinhardt,[00:14:22:14],00:14:45:23,"Which is about sort of an unspecified river development project in the American South, clearly a reference to the Tennessee Valley Authority projects during the Great Depression, which also displaced people. And there are also, some really great works on these places that were moved or destroyed by local historians. I'll refer to one now and then later, last book, The Whole Damn Story, which is about American Falls.",
Bob H. Reinhardt,[00:14:46:00],00:15:03:02,"And then, this these stories occasionally get picked up by local newspapers. And the article that's in the bottom right there is about, is about Robinettet. It was published in the Baker City Herald. And then. Right. And then it was picked up by the national press, rightfully so. It was a great article. So there's awareness of it.",
Bob H. Reinhardt,[00:15:03:02],00:15:25:06,"There's interest in this, but there are lots of questions that are unasked and unexplored. And some of those questions are some pretty basic, quantifiable, bits of information. So, you know which of these dams required community displacement? Where were these communities exactly? How many people were displaced? How were they compensated? How much did they get? Where did they go?",migration
Bob H. Reinhardt,[00:15:25:06],00:15:59:22,"These are, to me, seem like pretty basic and important questions that we really just don't know the answer for, for many, for for some, for for all of these places together, certainly we don't know and we don't know them for even just a few of them. But there are deeper questions as well that I find really interesting. Things like what were the characteristics of these communities that demographics, socioeconomic, ethnic, religious characteristics, what made these places expendable, so to speak, from the perspective of dam builders and dam supporters, how did these displaced communities respond to their removal?",religion
Bob H. Reinhardt,[00:15:59:23],00:16:22:21,"This is the question that really fascinates me. What did they do when they found out they were going to have to leave their homes and why did they respond in those ways? Ultimately, the question that I'm interested in here is, what was the experience of living in and having to leave these places now? I explored some of these questions in relation to Detroit, Oregon and Hoover, Washington, those communities that I've referred to earlier on.",
Bob H. Reinhardt,[00:16:22:23],00:16:46:20,"And, but the question that really, as I've said, particularly interested me was how did people respond, you know, were this to happen today, you can imagine the kinds of protests and news coverage that it would attract if, a new dam was to be built and would lead to the displacement of dozens of people. But at the time, there was nothing or, or better said, nothing that we would expect.",migration
Bob H. Reinhardt,[00:16:46:23],00:17:15:09,"I think instead of protests, you see, sort of a spectrum of response ranging from disgruntled and disappointed acquiescence to, in fact, enthusiast support. And let me just take Detroit as an example here to talk about some of this spectrum. A newspaper reporter from Salem, Oregon, which is down the way from Detroit, came up, basically in 1953 as things were being pulled down to talk to some of the people that were being displaced.",
Bob H. Reinhardt,[00:17:15:11],00:17:41:10,"And he spoke with a couple of folks that I'll quote here. One was a woman named Hilma Dickey, also known as Ma Dickey, who had been the proprietor of 14 room hotel in Detroit for more than 20 years. And she told this reporter that, quote, the government didn't give us too much for what we have in, quote, another guy, Rayford Hyatt, complained, quote, the way the government has conducted this, it has a little dictator tinge to it, end quote.",
Bob H. Reinhardt,[00:17:41:10],00:18:03:07,"So you can see sort of the, frustration there, but it's very subdued. Right. You know, it's not how dare this happened to us, but just sort of like, boy, this is pretty frustrating. And we should have gone down a different way. And you can get another sense of the spectrum of response. My wife's grandmother remembered it this way.",
Bob H. Reinhardt,[00:18:03:07],00:18:24:21,"She said that, quote, the people in this area in general were happy because the construction of the dam would, quote, bring people to the area. And you see this a lot in the records and in some of the oral histories that you do, which is sort of an interesting combination of memories of the time and reflections on it since then, that the idea was that, you know, this was an improvement to the community.",labor
Bob H. Reinhardt,[00:18:24:21],00:18:54:02,"It would bring more people into the area. And then there was some folks that were just so thrilled about this that they were making their way all the way down to Salem, which is more than an hour to get there at this time. At a 1947 public hearing in Salem, representatives from the Detroit garage and service station, the Detroit Tavern, the Canyon Cafe, all businesses up in Detroit came down and and vocally were in response, pardon me.",
Bob H. Reinhardt,[00:18:54:04],00:19:20:21,"Vocally, and sort of vehemently supported this project. Which leads me to the question of, huh? At the time I argued where you know, where did all this come from? And I argued that, this relatively limited a spectrum of response could in large part be traced to what I called at the time when I wrote this piece about 15 years ago, quote, a Cold War Culture of Consensus and this Cold War Culture of consensus,",conflict
Bob H. Reinhardt,[00:19:20:21],00:19:50:17,"I sort of thought as a combination of a cultural emphasis on economic growth and ideological consensus, that it's good that the economy grows, it's good that we see progress, and we all should be on board with that. Combined with anxieties about national security, which was literally empowered, the US National Defense was literally empowered by these dams, which generated hydroelectricity, which was used for the production of aluminum, which was used in airplanes as well as for consumer goods.",
Bob H. Reinhardt,[00:19:50:19],00:20:12:11,"So you see this combination of affluence and anxiety, economic development and national security, hope and fear. This was the environment, that shaped the legal and political and cultural options available to the residents of drowned towns like Detroit and Hover. And since then, I've come to question this. After all, I was like 23 when I put that article together.",environment
Bob H. Reinhardt,[00:20:12:13],00:20:27:02,"Some people genuinely wanted to move. That's one of the things that sort of made me think about this a little bit more. Not all of these dams, another thing to think about, were built during the hot years of the Cold War. I already talked about American Falls, which came, you know, 20 years before the Cold War.",conflict
Bob H. Reinhardt,[00:20:27:02],00:20:46:03,"Really, lots, lots of dams were built outside of the hot years of the Cold War. And there were a lot of dams. So I think I was getting a little ahead of myself when I was saying, you know, people responded because of this culture of consensus, I still think there's something to that argument. But in short, there's a lot more to this story than what I can get out with just these two places.",conflict
Bob H. Reinhardt,[00:20:46:05],00:21:15:16,"I needed more places. And so that's where we get to the Atlas of Drowned Towns, as both a project and as a process. Here's a screenshot of the drought the Atlas of Drowned Towns' webpage, which is a very basic web page, the basic idea of the Atlas of Drowned Towns and, the working vision statement is to recover and interpret the histories of the hundreds of communities in the American West that were displaced or disappeared by the construction of river development projects in the 20th century.",environment;labor
Bob H. Reinhardt,[00:21:15:18],00:21:35:01,"Now, there are some constraints here. In this mission statement, first of all, looking at the American West in the 20th century, and I've been starting with the Snake River and its tributaries, that's my focus right now. But obviously there are bigger goals and ambitions for this project than even the name suggests. Starting with this word towns.",
Bob H. Reinhardt,[00:21:35:01],00:21:58:24,"And I think Drowned Towns has a great ring to it. I'm going to keep it. But, when I've been thinking about drowned towns, I've been thinking about homes and places that were important to people, including incorporated towns, but also unincorporated villages, scattered settlements, individual homes and farms and ranches and places that were important to people for different reasons, including especially Native homelandss.",
Bob H. Reinhardt,[00:21:59:01],00:22:23:00,"And yeah, I'm talking about the American West, but hopefully eventually the whole world can be a part of this atlas. Now, I'm really just now, in the planning and reconnaissance stages of this project, thanks to support from the Redd Center for Western Studies at Brigham Young University and the National Endowment for the Humanities, that it provides some money, for, first of all, gathering and compiling information.",culture
Bob H. Reinhardt,[00:22:23:02],00:22:48:00,"How many dams and projects where the towns and places where that were removed and destroyed, which archives and historical societies and museums have, what kinds of materials that could be used to make sense of these places? And that's where this this map has come from. So the stuff in yellow, our historical research resources, basically local archives, sometimes agency offices, the blue and purple, the blue are all the river development projects.",education
Bob H. Reinhardt,[00:22:48:00],00:23:23:01,"The purple are the larger ones, as I talked about before. And then in orange are the ones that I had identified places, communities that had been, displaced or disappeared. There's a lot more than that, I know, but those are the ones that I've sort of confirmed. That's where they are. So I've been doing some of that research, and I've also been imagining what this might look like, what this project might look like, and what I should try to do by getting together with people who are interested in historians, social scientists, humanities scholars, digital engineers, people that can help me imagine some of the theoretical conceptual questions and some of the tools that I",education
Bob H. Reinhardt,[00:23:23:01],00:23:47:18,"could use to explore those questions, but also in, in many ways, more importantly, I think I've been meeting with local historical societies, local historians, tribal historians, and other community members to critique, to expand, to contract these ideas, these conceptual, theoretical ideas, to figure out a way of creating something that would be useful, interesting, and powerful for those communities and others.",
Bob H. Reinhardt,[00:23:47:20],00:24:04:05,"So through these many meetings and discussions, which I consider this to be one of those, I've been generating ideas and questions and dreaming of what this project could look like. And, here's, some of those principles that have come out of these conversations that are on the web page. First of all, I want this to be collaborative.",
Bob H. Reinhardt,[00:24:04:10],00:24:27:20,"I want to work with local historical societies, tribal governments, federal agencies, private companies, other people that are interested in this topic, scholars and students and people outside of academia. Absolutely. I want it to be community focused. I'm going to emphasize on the perspective and the experiences of displaced people and their descendants. These stories that I don't think we know enough about.",education;indigenous
Bob H. Reinhardt,[00:24:27:22],00:24:48:02,"I want it to be comparative. I want to be able to provide ways to compare, to contrast, to learn from the diverse experiences and the diverse processes of displacement. In the same way that I tried to do a little bit of that with Detroit and Hover, I'd love to be able to do more comparisons between different kinds of communities and different times, different places.",migration
Bob H. Reinhardt,[00:24:48:04],00:25:09:24,"I'm hoping it'll be comprehensive in the sense that it will encompass the myriad kinds of homes that were displaced and disappeared by reservoirs. As I've said before, there's everything from unincorporated towns to individual farms and, but not comprehensive in the sense that this is supposed to be a monolith that takes over all scholarship on this. And that's actually the last point on the list.",education
Bob H. Reinhardt,[00:25:09:24],00:25:32:08,"I want it to be connected to the many other scholars and people that are working on histories of displacement, and it's been one of the great pleasures of this project to meet other people that are doing work in this area. And I want it to be coherent, you know, I don't just want it to be a whole bunch of stuff that's thrown up on the internet, but I'd like to have a platform by which people can navigate between and make sense of all of these histories.",migration
Bob H. Reinhardt,[00:25:32:10],00:25:58:15,"Some highlights of this. And I'm sort of, both proud and embarrassed to reveal this next slide, which is, some of my mockups of what the Atlas of Drowned Towns, I think will probably look like. So you can kind of imagine a single like a web page that has five layers of maps and experiences, and I'll just bring your attention up to the first level in the in the top left here, the first level would be the region, in this case the American West.",
Bob H. Reinhardt,[00:25:58:17],00:26:18:02,And the map itself will show the locations of the dams and the locations of communities that were displaced. And there would be a slider on the bottom where you could go through time to be able to show the differences or show the development of dams and displace communities over time. And and there would be some quantifiable data about this.,
Bob H. Reinhardt,[00:26:18:02],00:26:44:08,"That's what the top or the thing on the right hand side of that first, that that picture in the top left is about providing you with a sense of how many people were displaced, how much it cost to build the dams, how much the electricity was produced. Again, changing over time, but then also not just this sort of, I'm not going to call it raw data, but not this, not this sort of a simple data, but also interpretation and stories.",
Bob H. Reinhardt,[00:26:44:10],00:27:06:13,"And that's what the thing in the top left of that top left image is. So I'm having some, some stories, some interpretation, some ways of walking you through people, through these experiences and things like describing and explaining Native homelands or the dam building boom. Or, how urban and rural populations shifted and changed over that time.",agriculture;environment;indigenous
Bob H. Reinhardt,[00:27:06:15],00:27:30:20,"And that would be the idea at each level of the map. So you go from there and then you jump down to the level of a basin. In this case, I've zoomed in on the Willamette River basin, where Detroit is located. You'd have some different stories and different data, and then you can zoom in further to the project itself, the Detroit project, and then another level of zooming in to the place, to a community, sort of a top down view.",
Bob H. Reinhardt,[00:27:30:22],00:27:48:12,"And then finally, I'd love to have a street level view of this where you could sort of, have a three dimensional sense of the place and imagine being able to, for instance, in this one, there's a, guide leaning against a post in the left hand corner of the image. If you could click on that and get an oral history from them.",
Bob H. Reinhardt,[00:27:48:14],00:28:13:13,"Again, all in service of trying to understand the experience of being place, being in this place. Clearly, there is a lot of work to do in this project. And I'm learning a lot, and I'm so grateful for that opportunity. And through that process, as I've been planning and going through this discovery, I have some preliminary findings, which is not to say conclusions, but preliminary findings.",education
Bob H. Reinhardt,[00:28:13:19],00:28:35:20,"Let's do an example here with Robinette. This is an overhead bird's eye view of Robinette. Another one of Pete Basche's photos. This place, a little bit of biography is what I'm going to do now on Robinette. It's located one mile below the confluence of Powder River and the Snake River on the homelands the Cayuse, Umatilla, Walla Walla and Nimiipuu, that is the Nez Perce peoples.",literature;indigenous
Bob H. Reinhardt,[00:28:35:22],00:29:03:03,"In 1884, a guy named James Robinette, along with his wife, Eva Lincoln, who was second cousin to Abraham Lincoln, and their three year old daughter Ruby arrived in this place. There they built a two story, eight room home. They planted a garden, and they started establishing orchards. And eventually Robinette would have orchards of peaches and apricots and walnuts, and vegetables, including tomatoes and melons, and also alfalfa fields.",agriculture
Bob H. Reinhardt,[00:29:03:05],00:29:28:02,"In 1907, an extension of the Huntington Branch of the Oregon Short Line Railroad arrived and a depot was built, and it became a distribution point for nearby communities, shipping out cattle and mining concentrates from nearby areas like Homestead and Cornucopia. The next year, in 1908, James and Eva filed the plat map, and here's an image from the archives over the Baker Heritage Museum.",agriculture;mining;history
Bob H. Reinhardt,[00:29:28:04],00:29:59:01,"This plat had lots that followed the contours of the river and, along the railroad line. And curiously, though, the plat was named Robinettet without an E at the end, which has led to all sorts of confusion and trouble for historians like me. In addition to the railroad depot, the township would grow to include a hotel, to grocery and dry goods stores, a post office, a Standard Oil, gas and oil distribution plant, an Idaho power substation, and a lumber yard, with a planer and dry kiln and a school.",education
Bob H. Reinhardt,[00:29:59:03],00:30:25:08,"And here's an image of that school back in 1915, according to a report that was commissioned in 2001 by Idaho Power and written by tank Historical consultants here out of Boise. Quote, a series of fires and robberies all contributed to a decline in Robinette's population. And so did the withdrawal of the railroad tracks between Homestead and Robinette in 1934, which at that point made Robinette the terminus of the line.",education;boise;agriculture
Bob H. Reinhardt,[00:30:25:10],00:30:54:04,"But still, by 1940, the US census counted 69 people living in the election precinct. The final blow, of course, was the construction of Brownlee Dam, the first of three of Idaho Power's Hells Canyon complex. Now, you may be familiar with this story. Plans to, put dams in the Hells Canyon began to be really, seriously discussed in the 1940s and early 1950s",labor
Bob H. Reinhardt,[00:30:54:06],00:31:15:15,"after significant controversy about whether there should be just one big dam or a series of smaller dams, and also the controversy about whether those dams or dam would be owned by the public or owned by a private company. Eventually, Idaho Power came on, came out on top and secured approval from the Federal Power Commission for a three dam complex.",
Bob H. Reinhardt,[00:31:15:15],00:31:50:01,"In 1955, the primary purpose being hydropower. But other benefits included in the justification for the project included flood control, navigation and recreation, and construction on Brownlee began in 1955, but there was still plenty of community left in Brownlee as this map from 1955, although, this shows, the roadside culture as of 1954 and what's still there in 1954, and much of it was still there in 1955, in fact, was you can see if the key is on the right and if you can zoom in, it's kind of hard to see.",environment;labor
Bob H. Reinhardt,[00:31:50:01],00:32:10:11,"But, there's still the school, the oil distribution plants there, the post office still there, lumber yard still there, homes are still there. What's also on this map, though, if you look over on the left hand side and you see that dotted line above there, it says proposed water line and it runs above the line that shows the T there up on this north.",education
Bob H. Reinhardt,[00:32:10:13],00:32:34:18,"Well, actually on the west side of the river, you can see it right under the words Idaho. If you kind of imagine that line there, all of that would be and is under water. Two years later, in 1957, the post office closed, and the process of destroying and moving the town began. At least one home ended up in nearby community Richland, as did the Standard Oil Plant.",
Bob H. Reinhardt,[00:32:34:20],00:32:59:04,"By 1958, the buildings were gone. As for the railroad tracks, and construction on Brownlee Dam was completed in January of 1959. Here, a couple of images, again from the Baker County Library digital archive taken by Pete Basche knitted together by Gary Dielman, who's a volunteer at the Baker County Library who's been very careful about preserving these photos.",labor;education
Bob H. Reinhardt,[00:32:59:04],00:33:20:11,"You can see the the dam under construction. So that ends the story of Robinette as a community on a map. But there's so much more to this story. I'll take you back to those photos from the beginning, in addition to the things that have already gone wrong, which I'm sure I've done wrong, and I look forward to being corrected on, there are some of those basic questions.",labor
Bob H. Reinhardt,[00:33:20:13],00:33:37:05,"How many people were living in Robinette in 1950? And, when I that that's when Idaho Power submitted its first application for dams and Hells Canyon. And who was living there and what were they doing? And I'm so excited, in just about three weeks I'll be able to start answering these questions in a, in a more comprehensive way.",economy
Bob H. Reinhardt,[00:33:37:11],00:34:00:20,"As the census for 1950 comes out in April, form is available in, in April. Other questions as well. What compensation did they receive for leaving their homes? Where did they go? I know some of them went to Richland. Some of them went to what Baker City, what is now Baker City that time times Baker. And there are the deeper questions, too, about people's backgrounds, their ethnic, socioeconomic, religious backgrounds.",religion
Bob H. Reinhardt,[00:34:00:22],00:34:22:23,"Of the people that lived here, what connections did the people in Robinson have to other places? Political, economic, cultural to places like Boise, for instance, or Portland or Seattle or Washington, DC. How connected were these lives to those places where a lot of the decisions were coming that would lead to the loss of their homes? And then, of course, those big questions for me.",boise
Bob H. Reinhardt,[00:34:22:23],00:34:45:12,"How did people in these photos respond to the loss of their homes, and why did they respond in those ways? What choices did they see? And ultimately, again, what was it like to live in and to be forced to leave Robinette and these are big questions about Robinette, big questions about all of these places, the hundreds of places that were moved, or eliminated.",
Bob H. Reinhardt,[00:34:45:14],00:35:02:01,"So how do we do this as historians? And that's going to be kind of the last part of my talk today is talk about the process for finding more information about these places and trying to figure out a meaning of the places like Robinette. So sometimes you get a goldmine like this with Peter Basche's photos. This is an extraordinary,",
Bob H. Reinhardt,[00:35:02:01],00:35:23:02,"and I would say pretty remarkable, in many ways, unique goldmine of material. Pete Basche lived in Robinette from 1942 until 1957, and Pete was an avid photographer. He took hundreds upon hundreds of photographs from the area, and thanks to the diligent and patient work of Gary Dielman and others at the Baker County Library, hundreds of those photos are now available.",education
Bob H. Reinhardt,[00:35:23:02],00:35:43:18,"You can check them out yourself by going to bakerlib.pastperfectonline.com. And these photographs help to reconstruct and reveal Robinette in the years before it disappeared. It's a very unusual collection, th for most of these drowned towns that are only shreds and shards and fragments, and finding that material is part of the fun for doing this.",
