speaker,timestamp,End Time,words,tags
Johanna Bringhurst,[00:14:41:18],00:14:53:02,"You mentioned, a connection from between the university and the KKK. Would you elaborate on that and explain about this part of history?",
"Dr. Sydney Freeman, Jr.",[00:14:53:04],00:15:26:00,"Yeah. So there was in there was a clear episode, I believe it was in the in the 60s where we had established a Black Student Union on campus, and there was a particular, space that was allocated to the Black Student Union for their meetings and other events. And, one of the local radio, one of the, local radio personalities that work with the radio station on campus and also served as a security guard.",education;labor
"Dr. Sydney Freeman, Jr.",[00:15:26:03],00:16:12:29,"that gentleman found a, a KKK robe and, went towards the, the Black Student Union, Union space. and so there have been clear, documentation where the students really pushed back. The Black students really pushed back on that and felt like, they were being people were trying to intimidate, intimidate them. you also, even in modern, modern times, you've had people who have wore, you know, KKK robes as a, as a, going Halloween or something, right.",education;labor
"Dr. Sydney Freeman, Jr.",[00:16:13:01],00:16:49:01,"and so you have these, these things that we don't talk about openly. but I think it's really important that that we be honest about, honest and forthright and tell a full story. So while Black people have contributed greatly to this, see, this, institution and this institution has provided, tremendous opportunities for our Black population, we also have to be honest about the anti-Blackness that, has been perpetuated over the years and in some cases, still so happens.",
Johanna Bringhurst,[00:16:49:03],00:17:01:15,It's such a gift to have your lab at the university and here in Idaho to help us reckon with our history. What projects are you working on right now?,
"Dr. Sydney Freeman, Jr.",[00:17:01:18],00:17:42:21,"so we actually have a open access, book that we have launched, last year that we've gotten, great, feedback on and reviews on. I worked with a former student of ours to launch this particular book. And, the book is contributing, is, contributions of Black to Blacks to the University of Idaho and, and its perspective futures, where we kind of use an Afro futuristic approach to thinking about what we would like to see in the future related to, the black population on campus.",education
"Dr. Sydney Freeman, Jr.",[00:17:42:23],00:18:12:06,"and so, we did a survey of similar units at institutions. So people who they may not be called a Black History Research Lab, but they may may be a center or an institute. And the one thing that we had not, really looked at during was launch. It was launching a curriculum. So creating the tie between the research and, the classroom.",education
"Dr. Sydney Freeman, Jr.",[00:18:12:06],00:18:45:02,"And so what we did was, we hired a former, student here at the Institute to help develop a online curriculum that will be launched, will be launched in February. of next year. And one of the other things that we are in conversation, conversation about doing is finding ways is ways to create historical markers across campus, related to the contributions of Blacks at the University of Idaho.",education
"Dr. Sydney Freeman, Jr.",[00:18:45:04],00:19:01:19,"Our understanding is that the university has kind of a broader, initiative going on related to doing a historical district. And so it looks like we'll be partnering our ideas with their ideas to make sure that we get as much traction as possible on this initiative.",
Johanna Bringhurst,[00:19:01:22],00:19:12:04,"That sounds incredible. If our listeners want to support the work that you're doing at the lab, what is the best way to connect with you and to support your work?",
"Dr. Sydney Freeman, Jr.",[00:19:12:06],00:19:43:28,"Yes. So one way that you can do that is emailing me directly at sfreemanjr@uidaho.edu. Another way you can do that is just googling, Sydney Freeman Junior or the University of Idaho's Black History Research Lab, and there'll be multiple links that will come up where you can find out more about our work.",education
"Dr. Sydney Freeman, Jr.",[00:19:44:00],00:20:18:17,"one of the things that, we've tried to do is make our work accessible in multiple ways. So we have two websites, one that directly tells you about the Black History Research Lab. But then there's another website, that is associated with the library, where the University of Idaho's library, where it outlines things, so much, of of the contributions that Blacks have made to the institution.",education
"Dr. Sydney Freeman, Jr.",[00:20:18:17],00:20:51:14,"So you can find research articles, you can find videos, you can find pictures, all kinds of things. You can actually access the book, the book in that way. Also, another way in which, we've been able to get the information out in a different way is to create a physical exhibit. We've had that physical exhibit, hosted at museums, hosted at museums, namely the Idaho Black History Museum there in Boise.",education;boise
"Dr. Sydney Freeman, Jr.",[00:20:51:16],00:21:22:27,"We've had it, in theaters, the Kenworthy Theater, theater in Moscow, and Moscow, Idaho. And, we've had it on different, university campuses. And so what we've tried to do is to share this information in different ways, whether it's a book, whether it's a website, whether it's a, traveling, traveling, exhibit, our, our job.",moscow
"Dr. Sydney Freeman, Jr.",[00:21:22:27],00:21:51:18,"And now as I'm, as I'm sharing with you, sharing it through an open access class. So that class, the curriculum will be accessible to anyone in the world. the idea is that, we don't want to create barriers. We're trying to, create, ways in which is easy, easy, and accessible to get this information. And we're hoping, to do even more in the very near future.",education
Johanna Bringhurst,[00:21:51:21],00:21:59:02,That's so exciting to hear. How do you hope that the lab will change and grow in the future?,
"Dr. Sydney Freeman, Jr.",[00:21:59:05],00:22:27:02,"Yeah. So one of the things that my mentor has, his name is, Ronnie Vanderhorst. he's shared with me that, that I am a seed planter. And so sometimes what what what happens with those who are visionaries that are in and positions like myself where, there's not necessarily a critical mass that is able to support you.",
"Dr. Sydney Freeman, Jr.",[00:22:27:08],00:22:47:07,"You feel like you have to do everything in the time that you're there. Right? And so what he's done and other mentors have helped me to understand that I'm part of a great legacy. I'm grabbing the baton from I've grabbed the baton from others, whereas I'm going to have to, pass the baton to those who are in the future.",history
"Dr. Sydney Freeman, Jr.",[00:22:47:07],00:23:12:05,"And sometimes you you may not meet the people that pick up the work that you're doing. So my job is to plant as many seeds as possible in many and as many different ways as possible. And you're hoping that someone else comes and water to seed, and someone else makes sure that the seed that once the the seed sprouts, that it gets enough sunlight and all those kinds of things.",agriculture
"Dr. Sydney Freeman, Jr.",[00:23:12:08],00:23:40:08,"And so that's the way in which I, I am approaching, the work, we have some great partnerships. So I would be remiss to not mention the partnership that we've had with the library, the archives, department, archives and research department within the University of Idaho's library. the Black, the Black Cultural, Black and African-American Cultural Center on campus has been a great partner.",education
"Dr. Sydney Freeman, Jr.",[00:23:40:08],00:24:03:25,"The history department, has been wonderful, support to us. And then I would also be remiss if I, if I didn't mention my own college, they would get on me. So my own college of of education, health and human sciences have been great partners in ensuring that this work moves forward. I also want to say this.",
"Dr. Sydney Freeman, Jr.",[00:24:03:25],00:24:42:08,"I understand that we are in a historical moment. It is not, it does not miss me that, we're in a time where in Florida, people of Florida and, and I was going to say Arizona. But in Arkansas, you're having, state officials like their governors, trying to rewrite, Black history. So it's really important that, and even in Idaho, there's an argument about, about Black history here in this state.",
"Dr. Sydney Freeman, Jr.",[00:24:42:08],00:25:09:03,"And so I'm always clear about this is not just woke, woke scholarship, as some people try to demean, the type of work in which we're engaging in with this is true full scholarship and, historical scholarship. And I would dare say that you can't tell the story of Idaho, the true story of Idaho, without including, the Black people who have contributed so much to make Idaho the state that it is.",education
"Dr. Sydney Freeman, Jr.",[00:25:09:03],00:25:37:04,"And so I call it an honor and privilege to be in such a position to, share, to share this information as a memory keeper and as a, as a experience giver. And I hope that this inspires people, as I said, yet unborn, they're not born yet, but they'll they'll learn from the information that the seeds that we've planted, at this moment in time.",
Johanna Bringhurst,[00:25:37:06],00:25:57:06,"Doctor Freeman, thank you so much for helping all of us who call Idaho home, preserve those memories and understand the full experiences and narrative of our history. It's so lovely to get to talk to you, and we just really wish you all the best in the work that you're doing.",
"Dr. Sydney Freeman, Jr.",[00:25:57:09],00:26:00:17,"Okay, thank you so much for this opportunity.",
Johanna Bringhurst,[00:26:00:20],00:26:03:19,Thank you.,
