speaker,timestamp,End Time,words,tags
Victoria Archuleta Sierra,[00:30:59:76],[00:31:37:89],"No, not the park, well the ISU part, the ISU grounds.  And then from there it would be getting lighter. So he'd just leave me there and I'd walk all the way up the hill to the Votec. There were only the three big buildings for the Votec.  And there were lots of women taking courses as the electrician's helper in electricity and welding and having to do with radio, electronics, I guess it was.",recreation;manufacturing;technology
Ángela Luckey,[00:32:07:23],[00:32:09:19],How did the women teach you how to work for the gun plant?,
Victoria Archuleta Sierra,[00:32:10:69],[00:32:59:19],"Instead I went to work for the railroad. And then I was 19, and that's when I went to work for the Beanery.  And then shortly after that in 1945 I joined the service. And from there, then I went to Links School of Business where I attended a whole year and then like I said went to work as a waitress again.  So I worked in a little Chinese restaurant over here on center. And then I got married. And since in those days when you got married you didn't work, you stayed home, that's what I did. Stayed home and had children.",railroads and transportation;education;china
Ángela Luckey,[00:33:01:15],[00:33:06:13],"So your earliest memories of school though, your grade school days?",education
Victoria Archuleta Sierra,[00:33:06:50],[00:34:47:25],"Well, they were back in Grand Junction, yes. I went to school. I remember that my brother and I couldn't go to school until after the beet harvest because we didn't have money to buy us clothes and stuff to start school.  So we started in October.  I remember that because when my mother sent me with a lunch and a tablet I think. And we walked, it was a little town called Appleton from where we lived in the farm in Grand Junction. We lived five miles out of town.  And the next community was called Appleton and that's where the school was. So we walked that way. Oh, it must have been a mile or so that we walked. And so they took me and all the kids that were in school, since I was the new kid, they all crowded around me and I didn't know how to speak English. So they thought I was some kind of a novelty or something.",education;family;agriculture
Victoria Archuleta Sierra,[00:34:50:19],[00:35:47:25],"And they talked about me in front of me, but I couldn't understand too much.  But when we went in and the teacher said, sit around in the little chairs in a circle and they handed me a book.  And I opened it and I couldn't imagine what that little bird was doing hanging upside down on that thing. Until the kids came around and said, no, you have to hold it this way.  Then the bird was sitting right on the spout.  But it was really cute because all those little kids tried to help me. And where I couldn't speak English, I would just smile, you know, and they all thought that was really neat that I couldn't speak.  There was one or two more Mexican kids that I knew that were there, but they had been in school before, you know.  Anyway, I had a beautiful day in school, but the teacher wrote a note to my mother and said, please not to send me to school until I learned English. So I never went back to school. Nobody taught me and my brother could speak English. He was already in the fifth or in the sixth grade.  So nobody ever taught me and I never, I guess I just never asked.",education;mexico;family
Victoria Archuleta Sierra,[00:35:48:75],[00:36:48:86],"So when we moved into town during the bad part of the Depression, I guess it was 1936 or something like that, 1937. Something like that. I was already about seven years old, eight years old. And I taught myself to read anyway.  My dad had taught me how to read and write in Spanish, but for some reason I did not connect the Spanish with the English.  Of course I didn't have much exposure either, but when we moved into the town of Grand Junction, my mother, we had a, there was this man that let his houses, his little houses out, free of rent to the real poor people.  And we only had to gather up a little money to help him pay the water. And he was really nice.",family
Victoria Archuleta Sierra,[00:36:53:05],[00:38:24:25],"And so that's where we moved because my sister's parents lived there and grandparents and they're the ones that got us the house.  Well, we went into this tiny little two room house and my mother said, oh, it was terribly dirty. It was full of smoke inside. You could tell just probably bums had lived there and cooked in the middle of the floor and the walls were just full of smoke.  But behind the door, there was a great big old stack of Saturday evening posts and Collier's magazines.  So my mother made some paste out of some flour and water and and papered the walls with these magazine pages.  That's where I learned how to read and write English because I would dope out the letters.  And finally, at that age, I was already seven and eight years old.  I was able to dope out the meanings with the letters that in Spanish that I had learned. It took me that long.",family
Victoria Archuleta Sierra,[00:38:24:25],[00:39:13:42],"Anyway, I learned how to speak English and how to read.  It was really wonderful because to me it opened a great big new world to me.  And so that that that fall I went to school and we went to a little school called the Riverside School. It was right next to the river in a nice little there was a park and there was the railroad went right by.  And this little schoolhouse only had the four grades first, second, third and fourth and the library in one room. Well, one little building was in one little building. And it was really nice. The teachers were really good.",education;idaho;recreation;railroads and transportation
Victoria Archuleta Sierra,[00:38:50:11],[00:39:13:42],"And that's where I learned how to read better.  And oh, there for a while I was the smartest kid in the first grade. You were eight years old? I was eight years old. I was smarter than all of them. I could read and write Spanish and read and write English. So that made me the interpreter for the teachers also. So it was really neat.",education
Victoria Archuleta Sierra,[00:39:16:55],[00:40:10:61],"I really enjoyed those four years there.  I was such a smart kid, except math was the thing that I wasn't too good at.  But the teachers would always tell me if you would if you would get to know your math better, we would put you a grade higher. But it was too comfortable, I guess, for me. It didn't really matter.  But I really enjoyed that. And then, excuse me, and then from there we had to go to school across town, which was the fifth and the sixth grade.  And that's where I learned that I wasn't as smart as I thought I was because the work got harder and the children were not very friendly.",education
Victoria Archuleta Sierra,[00:40:11:38],[00:41:24:59],"And I was the only Mexican kid in the two classes.  We had fifth and sixth grade in the same room.  And every time the teacher asked me what my name was, all the kids turned around and stared at me. And that made me feel kind of bad.  She would say, what is your name?  Victoria Archuleta.  And they'd all turn around and look at me. What a funny name. And then one day we had to get up and say what nationality we all were. So of course she started with the first row and the second and third. When it got to be to me, I said I was Spanish American, Mexican Indian. And that caused a commotion. The teacher said, that's right.  That's what she is. Because Mexicans have Indian blood and Spanish. And she is American. So I was the center of attention for a minute or so.",mexico;education;canada
Victoria Archuleta Sierra,[00:41:25:80],[00:42:05:78],"But I didn't really appreciate it because I was really shy.  It was a good experience, although I was kind of timid and I did feel kind of put down every once in a while, especially when we had to walk to school with those signs everywhere. But it was all together, it was nice. And then I was in the tenth grade when we moved to Oregon.  So I very slyly dropped out of school. And we were in Oregon. My dad said, you have to go to school. And I made all kinds of excuses and reasons why I couldn't go. So I didn't.",education
Victoria Archuleta Sierra,[00:42:13:53],[00:42:46:11],"So after we came here, I went and took that course in electricity. I got really good grades. And I used to make up some of the neatest connections at home with the lights and the lamps and the radio.  It's a wonder I didn't electrocute myself.  But I did used to really like it.  And then I went to Links School of Business after I came out of the service.  And I got good grades there too, only I didn't do anything with them. I just went to work as a waitress.",technology;education
Ángela Luckey,[00:42:46:17],[00:42:52:30],But years later then you took the course in child?,family
Victoria Archuleta Sierra,[00:42:53:23],[00:43:15:05],"Years later, when my, let me see, I had already had eight children.  I had always said that when I send my last child to school, I was going to go to school.  Because I wanted to be a teacher.  Well, in the meantime, after my, let me see, I had six children. And then four years, yeah, four years later I had another little boy. And the reason I didn't go to school after that was because I went to work in the hospital.",family;education;health
Victoria Archuleta Sierra,[00:43:30:73],[00:44:06:51],"I worked in what was called the central service supply.  And where we worked with autoclaves and we sterilized water and instruments and stuff like that. And since I had been in the service, they asked me to go and work there. I had a friend that asked me to go to work there. So I didn't pay much attention to going to school anymore.  But in the meantime, I had had my seventh child, and that maybe died. He was two years old and he died.  And I was still working in the hospital at that time.",education;family;health
Victoria Archuleta Sierra,[00:44:14:82],[00:45:05:36],"So I immediately thought I had to have more children, so I had two more.  And so the others had all gone to parochial school. So when I had these other two, I didn't send them to parochial school. We started out in Head Start.  I sent my first little girl the Head Start, and everybody had to put in ten days in Head Start, the parents, to help their children and help whatever.  So I went and I really liked it.  I thought, wow, this is the closest to a teacher I'll ever get.  So after I put in my ten days, I asked the director if I could keep going back.",education
Ángela Luckey,[00:45:06:08],[00:45:10:61],"And she said, yes.  So I did.  I kept going back.",
Victoria Archuleta Sierra,[00:45:11:51],[00:46:21:13],"And when Elisa, my next to the last child, went into the elementary school, I had the lorry at home. So I went with her.  And they finally decided to employ me.  They started paying me for going, so.  But I really enjoyed it. And there I took lots of training for, even, was able to get a, what was it, a CBA certified children's, what? Child Development? Yeah, it had to do with child development. And it was in accreditation, what do they call that? What is that? Associate degree.  Associate degree, yeah. And I got that.  And like I said, I really enjoyed it. I think I worked fifteen years that I got paid for fifteen years working there. But, oh, it was about a year before I retired that I started working just part time.",family;education;labor
Victoria Archuleta Sierra,[00:46:32:11],[00:47:02:11],"But they used to call me a lot.  They used to call me, even after I retired, I went back several times when they needed me.  I had asked them that if they needed me, you know, I could go. So I did. I would make my time, work my time around so that I could go and help them. And like I said, I really enjoyed it. But when my husband retired, I retired also. So now I'm just a grandmother and a great-grandmother.",family
Ángela Luckey,[00:47:05:09],[00:47:19:80],I'm going to back up a little bit.  When you were talking about living in that housing place where the man was realizing he gave him some money to help you with the water.  You mentioned that your sister's parents and grandparents got you in there.,
Victoria Archuleta Sierra,[00:47:21:05],[00:48:35:00],"Well, my sister's grandparents had three children, two girls and a boy.  And the reason we met them was because they were thinning beets across the road from where we lived in the little farm in Grand Junction where my dad took care of the cows and milked them and all that. They had to help process the milk. And they were working their topping beets.  The boy was the same age as my brother.  So he kept going back and forth taking them water and sandwiches.  And then in the evening he invited them to come over.  They had two girls and one boy.  So he was just about 14 or 15. So something like that. Anyway, that he brought them over to meet my mother and my dad. And so they became really good friends. So we used to go visit them.  Oh, every other Sunday we would go into town and visit them.  Every other Sunday they'd come out to visit us at the farm.  So we got to be real good friends.  ",health;food and drink;family
Victoria Archuleta Sierra,[00:48:35:01],[00:49:33:42],"And so, well, the oldest daughter got married and the youngest daughter got married.  And then they all, at this time, we went to live in Grand Junction in the town because the farmer had lost all his farm and everything. During the Depression he couldn't pay my dad anymore. So we moved into this little place where my sister's grandparents asked him if we could live there. So we went there.  We lived about three yards away from each other. And so we were always constant friends.  And when the girls got married, of course they started having children.  And each time that the one, her name, the oldest girl's name was Patsy.  The second one was Ramona. And the boy was Gilbert.  And the grandmother was Pomocena.  And the grandfather was Marcial.  He was part Navajo Indian.  Anyway, the girls got married and started having children.  So Ramona, the second daughter, would ask my mother and my dad to baptize the babies. Well, they had one and it died. And they had another one and it died.  And the third one lived to be four years old. But then he died.",family
Victoria Archuleta Sierra,[00:50:01:09],[00:52:09:63],"So they had another little boy.  And he was two years old when my sister was born.  When they had the baby girl, the mother, Ramona, was suffering of tuberculosis. And she was very, very sick. And the doctor had told her not to have any more children. Well, she wanted a little girl. All those others that had died were little boys. And the one that was living was also a little boy. So it's funny that they were such good friends.  And one day my mother said, oh, I would like to have one more baby girl. Because all they had was me. And I was a tomboy. So she said, I would like to have one more baby girl.  And of course, at that time, Ramona said, well, don't worry, Florencia.  I'll have a baby girl and give it to you.  Everybody was healthy and well and happy. And they just laughed about it. Sure.",family;health
Victoria Archuleta Sierra,[00:52:40:90],[00:51:11:00],"She used to play paper dolls with me, and she used to teach me how to bake. She sewed beautifully, and she embroidered. Oh, she was really talented.  And I really was attached to her quite a bit. So I always said that if I ever had a little girl, I was going to name her Ramona, so I did, my oldest daughter.  Anyway, that they would not adopt the baby legally to my mother and dad.  But when we went to Nyssa, Oregon, my dad and mom, of course, asked permission to take her with them.  And then, of course, eventually he got married and had family, and he had kept the boy with her brother.  And so that's how come we got a baby sister.  I was 14 years old, and my two brothers were younger, and we just doted on that baby.  We just spoiled a rotten, that was all there was to it.  She's 50-some-odd years old, and she's still spoiled.  So it was really wonderful for us, because we really thought that was neat.",family
Victoria Archuleta Sierra,[00:51:11:01],[00:54:02:34],"Well, it seemed like after all this time when she did have that baby girl, Ramona was very, very ill.  And she was not supposed to have any more children.  But since she did have that baby girl, the doctor said that she was not going to make it.  And so the baby was 15 days old when she and her deathbed told her husband that she wanted my mother and dad to have that baby.  And she said, anyway, it's not going to live very long, the doctor said.  And see, her mother and dad were too old to take care of a tiny baby.  Her sister had about six of her own already.  And her husband's family weren't able to take care of her.  So she wanted my mother and dad to have that baby. So we see, and they named her Eleanor Vivian. And of course, their last name was Carvajal.  Anyway, my mother and dad baptized her and brought her home with them about three yards away, brought her home.  And then three months later, well, three months from the time the baby was born, the mama died, Ramona.  I always used to say that when I had kids, if I had a girl, I was going to name her Ramona too, because I really liked that lady.",health;family
Ángela Luckey,[00:54:04:48],[00:54:10:76],"You've done a lot of kinds of work.  Were you always paid in money, or were you paid otherwise?",
Victoria Archuleta Sierra,[00:54:13:23],[00:55:18:48],"Oh, you mean for when I worked for the railroad? For all the different jobs you've had?  Yeah, we got paid. Well, I was on the railroad payroll twice, because I worked for them out in the scrap docks, and in the roundhouse at times. I swept the roundhouse, and then I worked as a waitress in their beanery.  And it was at different times that I did, and I was on their payroll. And your parents got paid?  Oh, yeah. So there was no kind of trade? No. No, and we traded in the stores. Like I said, we had credit in the stores.  We didn't pay money right away.  But in Grand Junction also, when my dad worked out in the fields, yeah, they got paid money. They could take some of the produce if they wanted to, but I remember those great big beautiful peaches my dad used to bring home. Gorgeous.  They were so good. And apples that they bring. Yeah, it was really, there wasn't much money, but they did get paid.",railroads and transportation
Ángela Luckey,[00:55:41:44],[00:55:48:05],"Were there any differences in the way that the men were treated and the women were treated in your jobs, in the different jobs you did?",
