speaker,timestamp,End Time,words,tags
Dr. Jodi Brandt,[00:12:52:06],00:13:23:19,"They really depend on these mesic resources, which are disproportion on private lands. So here, we urgently need more protections and programs for mesic ecosystems, which which occur disproportionately on private lands. And then the second way in which farmland loss, impacts conservation and biodiversity is this issue of wildlife connectivity. So again here we have kind of like this idealized, private land working landscape.",environment
Dr. Jodi Brandt,[00:13:23:19],00:13:47:00,"And, you know, it's just wide open spaces for these, these migrating ungulates to pass through. So that's kind of our best case scenario. Our worst case scenario is we turn into something like this, worst case for for the undulates the migratory. And this was kind of an impenetrable landscape for, for a lot of migrating animals.",
Dr. Jodi Brandt,[00:13:47:02],00:14:23:08,"And with what's going on in Idaho now, what we're finding is, is we kind of have this in-between landscape. And so we we still do have, possibility or connectivity. But you have a subdivision here and maybe an agricultural easement over there and still working lands over here. And so there still is connectivity. But really we what if we could, we could get more bang for our buck or better outcomes if we had a more systematic, targeted, implemented implementation of land use policy or private land protection.",
Dr. Jodi Brandt,[00:14:23:10],00:14:42:16,"Because even this amount of disruption of connectivity in the landscape does have a major impact on, biodiversity. So now, Rebecca, now it's it's, you and I'm going to turn off my, microphone here.",
Dr. Rebecca Som Castellano,[00:14:42:18],00:15:07:15,"Great. Thanks, Jody. So I'm a rural sociologist here at Boise State, and I wanted to speak a little bit to thinking about how farmland loss can potentially impact farmers and, communities. And one of the important things I think that needs to be considered in this conversation is that land use change is occurring in concert with a lot of broader changes in the agriculture and food system.",agriculture;boise
Dr. Rebecca Som Castellano,[00:15:07:21],00:15:36:15,"Sometimes I'll refer to this as the agrifood system. In many decades we have had processes of industrialization, globalization and concentration that have led to us to have fewer farms, but ones that tend to be far larger. Can you change this slide for me, Jody? Thank you. One more time. We're quick. There we go. So over time, the share of larger farms has increased.",
Dr. Rebecca Som Castellano,[00:15:36:17],00:16:03:16,"And in 2017, farms with over $1 million in sales accounted for about 68% of all the value of agricultural production. And this was up from 28% in 1987. So there is one way we can see a pretty dramatic shift happening. And importantly, the share of midsized farms has decreased. So in 2017, farms with $250,000 in revenue made up about 10% of all production value.",
Dr. Rebecca Som Castellano,[00:16:03:18],00:16:31:14,"And this was down from 45% in 1987. Can you click one more time for me, Joni? Thanks. The acreage in cropland is also becoming increasingly concentrated in the hands of a small number of very large farms. As of 2012, 36% of all crop land was on farms with at minimum 2000 acres. And this was up from 15% in 1987.",agriculture
Dr. Rebecca Som Castellano,[00:16:31:16],00:16:58:03,"And the average of cropland acreage doubled between 1987 and 2012, going from about 650 acres to a little over 1200 acres. In contrast to this overall trend in the agriculture of consolidation. And this is kind of interesting for Idaho, there has been less consolidation in cattle cow calf operations. So I think that's one important thing to note.",agriculture
Dr. Rebecca Som Castellano,[00:16:58:05],00:17:21:23,"But again, we still see an overarching trend towards kind of industrialization, and globalization. So again, if we if we think about other aspects of that, we might look to specialization. And this is where we see farms growing fewer crops on average. And so this really represents a movement towards mono cropping in a way from work.",
Dr. Rebecca Som Castellano,[00:17:21:24],00:17:50:08,"Polyculture systems, field crop operators often now just grow 2 to 3 crops. And with livestock production there's often no production or much less production of crops. And rather, an increasing reliance on purchased feed. Despite this increased consolidation, most production continues to be carried out by family farms. So Jodi mentioned this, I think, percentage of 96% of family farms.",agriculture
Dr. Rebecca Som Castellano,[00:17:50:10],00:18:14:10,"And this is true, that we still have a predominance of family farms. And one, I think important metric with this is that family farms accounted for 90% of farms with at least $1 million in sales in 2015, and produced 83% of production from million dollar farms. So this is also thinking about how the term family farm can be somewhat misleading.",
Dr. Rebecca Som Castellano,[00:18:14:10],00:18:35:16,"It may not necessarily be what we conjure in our mind of what a family farm is, that a lot of family farms are very large in scale, and may not necessarily be recognized by many as what we would think a family farm might look like. The consolidation of farmland is also important. And obviously very relevant to our conversation today.",
Dr. Rebecca Som Castellano,[00:18:35:16],00:19:02:12,"In 2012, 36% of cropland was held by large, and mid-size farms. And this is a shift from previous times. In 1987, for instance, while large farms operated about 15% of cropland, midsize farms operated more than 50% of cropland. So we're seeing those kind of mid-scale farms, definitely having kind of a decrease in the amount of crop land.",agriculture
Dr. Rebecca Som Castellano,[00:19:02:14],00:19:25:24,"This consolidation, of farmland has led to a lack of available farmland for many farmers, particularly those who are looking to lease land. And this has also led to overall higher prices for farmland, creating a more competition for that land. And it's also made it more difficult for new farmers, right? People who want to kind of get into farming made it more difficult for them to enter.",agriculture
Dr. Rebecca Som Castellano,[00:19:26:01],00:19:46:03,"And John, if you can do one more clip for me, I think another important note here is thinking about the concentration not only of kind of production, but the other aspects of the agricultural food system. And we see that large corporate firms are playing a really important role in coordinating agriculture globally. The use of contracts has become increasingly evident.",
Dr. Rebecca Som Castellano,[00:19:46:09],00:20:14:08,"This is particularly true in hog and poultry production. There's been many firms. There are many firms that operate many, multiple farms and then so again, we see this consolidation also happening in other sectors. So in this graphic we can see consolidation in the seed industry, which we, which is a sector of the agrifood system where we have seen, again, pretty dramatic consolidation occurring.",agriculture
Dr. Rebecca Som Castellano,[00:20:14:10],00:20:37:21,"Can you click for me, Jody? Thanks one more time. So input costs are decreasing increasing. And most farms, are seeing a decline in their incomes. And together this has created a situation where for many it's difficult to survive. And this is particularly true for what we call kind of the AG of the middle. So those kind of middle range or middle scale farms.",
Dr. Rebecca Som Castellano,[00:20:37:23],00:21:00:03,"So this first table that we're seeing here is showing that the scale of farm is related to this share of income coming from the farm from farming. And so one thing we've seen is that because the AG of the middle has proven to be really vulnerable to consolidation because of many of these factors that we've talked about, we have seen an increase in off farm employment.",economy;agriculture
Dr. Rebecca Som Castellano,[00:21:00:03],00:21:27:09,"So this is in a farming household where someone is now increasingly working off the farm. And we see that this varies somewhat by the, size of the operation. The smaller farms are more likely to have, a greater share of their income coming from a farm. Can you like one more time for me, Jody? I have a couple other tables here that I wanted to show.",agriculture;economy
Dr. Rebecca Som Castellano,[00:21:27:09],00:22:03:10,"We can see here that this also varies by region. Right. And click one more time, Jody Banks that we also see that this varies by commodity specialization and that field crops in particular tend to fare more poorly. So thinking about this kind of AG of the middle and how farms are surviving, there is increasing importance in in having a source of income off the farm in order to for farms to be able to, be financially, viable for, for a household.",economy
Dr. Rebecca Som Castellano,[00:22:03:12],00:22:40:21,"Another note here is that the average age of farmers has been increasing. And this combination of factors has led to many farms being really vulnerable to land use conversion. And this is selling to larger firms and also selling to development. This disappearing AG of the middle is concerning for rural communities because this group of producers, this agriculture of the middle has also been found to be more likely to employ more people, to utilize local services, to contribute to local institutions and to kind of help maintain overall well-being in rural communities.",agriculture
Dr. Rebecca Som Castellano,[00:22:40:23],00:23:05:05,"One more click for me, Jody. Thanks. At the same time, we have an increase in this urban population, as Jody was mentioning, and an expansion of the urban landscape into formerly rural landscapes. And here we might refer to the urban rural interface. This is the space where the urban and the rural meet. Many farms exist at this urban rural interface, including here in the Treasure Valley.",agriculture
Dr. Rebecca Som Castellano,[00:23:05:07],00:23:26:13,"But these farms are obviously really vulnerable to land use change and conversion given their proximity to this growing urban landscape. So this is coupled with the other dynamics that we've already been talking about, as well as things like changes in climate. Some studies have suggested that rural areas are going to be more likely to suffer from changing climate.",environment;agriculture
Dr. Rebecca Som Castellano,[00:23:26:19],00:23:51:14,"And in in some research colleagues than I have done, we found that local farmers, are facing some of these challenges and are also really working to figure out innovative ways of addressing these various pressures that they face. So if we bring this all together, we see that farmers at this urban rural interface face a lot of challenges and pressures, and also some unique opportunities.",education;agriculture
Dr. Rebecca Som Castellano,[00:23:51:16],00:23:53:23,"Can you click for me, Jody, please?",
Dr. Jodi Brandt,[00:23:54:00],00:23:55:21,Thanks.,
Dr. Rebecca Som Castellano,[00:23:55:23],00:24:19:06,"So in addition to what we've already spoken about, challenges for farmers at this urban rural interface include dealing with potential conflict between like an ag folks and non ag folks. For instance, the presence of tractors, for instance on roads can can be a source of conflict. We see issues of rising land prices and this pressure to convert land, land to development.",agriculture
Dr. Rebecca Som Castellano,[00:24:19:08],00:24:53:18,"But there's also some great opportunities for farmers that reside in this urban rural interface. And this includes being in close proximity to local food consumers. Farming in the shadow of metropolitan regions can mean greater access for farmers to consumers, and also for consumers to farmers. And we find that some of these smaller scale farmers who are more likely to engage in direct to consumer opportunities, like farmer's market or CSA, are also more likely to reside in this kind of urban rural interface.",agriculture
Dr. Rebecca Som Castellano,[00:24:53:20],00:25:18:13,"And we also see that, some of this kind of AG of the middle is also more likely to be in that zone. At the household level, these farms have greater access to institutions and resources when they reside in this space. And they also have access to things like, you know, health care, other jobs if they need that off farm employment, etc..",economy
Dr. Rebecca Som Castellano,[00:25:18:13],00:25:53:00,"So there are some real benefits for agriculture residing at this urban rural interface. Can you cook for me, Jody? So we're all communities are therefore, you know, really vulnerable to land use conversion in many ways. And many of the reasons to protect farmland involve supporting local communities, both rural and urban alike. And some of these include ensuring the ongoing production of food and fiber, often the most productive farmland is also the farmland that's being converted to development.",agriculture
Dr. Rebecca Som Castellano,[00:25:53:02],00:26:16:24,"And these smaller scale farms that I was just speaking to are more likely to exist at this urban rural interface. And they also may be more likely to be able to support kind of local food systems and influence local food security. They also might be more likely to engage in something that's been referred to as civic agriculture, that is, farmers who are highly engaged in the local community.",agriculture
Dr. Rebecca Som Castellano,[00:26:17:01],00:26:45:04,"And so that can be really important for the health and well-being of rural communities. In, in really encourage those connections between urban and rural people. The other point here is that, there are important ways in which, preserving land at this urban rural interface in particular can help urban. I'm sorry, it help rural economies and communities survive and thrive.",agriculture
Dr. Rebecca Som Castellano,[00:26:45:06],00:27:22:03,"Agriculture serves as the base for many rural communities and is keeping the land and farming. By keeping the land and farming, it can really help maintain that economic foundation. In addition to some of these kind of obvious economic benefits that farmers, derive directly from sales, we can also think about how farmers buy equipment. They buy seeds, they help maintain this land in some really important ways, including some of the, the things that Jody was speaking to earlier.",agriculture
Dr. Rebecca Som Castellano,[00:27:22:05],00:27:46:13,"We also can see that some studies have demonstrated that residential developments cost municipalities more than the top tax revenues that they generate. So there's also some other kind of economic benefits to the local rural communities that exist in that regard, as well. In addition to these kind of economic benefits, I think that many of us can probably think about non-economic benefits as well.",agriculture
Dr. Rebecca Som Castellano,[00:27:46:13],00:28:26:00,"Right. So a sense of place, the beauty of the landscape, sentimental attachment to the landscape, a feeling of local heritage, etc. these are other reasons that preserving farmland can really be beneficial to rural communities, and also people from urban places that are proximate to those rural communities. And finally, people have noted that farmland preservation can help stem urban sprawl and help to ensure future sustainability of ecosystems and rural communities, and regional communities more broadly.",history;agriculture
Dr. Rebecca Som Castellano,[00:28:26:02],00:28:50:18,"We also know from some of the previous research that we've done, that folks in the Treasure Valley are really concerned with the loss of farmland. And that this concern is, has been found to be greater among rural residents and those living at this urban rural interface. So I think that's also just a really important thing for us to know and recognize the importance of agriculture for Idahoans, particularly those living in rural places.",education;agriculture
Dr. Rebecca Som Castellano,[00:28:50:18],00:29:09:18,"And those living at this urban rural interface forces us to confront the realities of this land use change. And who can benefit from the preservation of that land? One more click, Jody. And if you want to finish on this last slide.",agriculture
Dr. Jodi Brandt,[00:29:09:20],00:29:38:21,"Yeah. So I guess we just had, you know, some take home messages or recommendations for decision makers, which is, right now there there are some efforts and where, you know, those efforts are laudable in terms of a farmland protection, but we need stronger land use policies that, you know, are kind of integrative in and consider multiple dimensions, the rural rural communities, biodiversity, ecosystem services.",agriculture;environment
Dr. Jodi Brandt,[00:29:38:23],00:30:13:04,"And there's multiple different dimensions of farmland and land use. In terms of conservation, mesic systems occurred this proportionately on private land. And so we really need to target protection mechanisms, whether that land is developed or not. But diverse mechanisms to protect those mesic systems. Because if critters can't get to those mesic areas in certain times of the year, then that that's a real problem for conservation.",environment
Dr. Jodi Brandt,[00:30:13:06],00:30:54:16,"And then in terms of the lay out land protection that we're seeing now, it typically happens opportunistically. So, like, for example, a local land trust has a big bunch of money. At the same time, if they know of a farmer or rancher who's willing to put an easement on their land. So they're not really there's not really programs in place that enable, land trust to systematically, prioritize different parcels of land that have a money flow and a system to, place, place easements or land protections on, on, on the places in a, in a planned way.",
Dr. Jodi Brandt,[00:30:54:18],00:31:12:03,And so more targeted placement of private land conservation would provide greater benefits. And that's that's all we have in terms of the PowerPoint.,environment
Doug Exton,[00:31:12:05],00:31:31:19,"Awesome. Well, thank you both for the insight on both of your perspectives. You know, just the different ways that this issue not only important, but also how it affects people and the different ways to approach it as a whole. The first question we have, which states rank high in terms of policies to protect farmland?",
Dr. Jodi Brandt,[00:31:31:21],00:31:50:23,"Yeah, there's a bunch of good questions here in the chat. So I think, and several of them have to do with this one slide that I showed, which was those, protection policies. So maybe I'll just show that one again, if that's okay.",
Doug Exton,[00:31:51:03],00:31:53:12,"Oh, totally.",
Dr. Jodi Brandt,[00:31:53:14],00:32:20:24,"Trying to find my controls here. There it is. Okay. So I just want to point out that this is not my my data or our data, that this was a report published by, by a national NGO. But I'll tell you what I know about this data. So the first question was which states rank high in terms of policy to protect farmlands.",
Dr. Jodi Brandt,[00:32:21:01],00:32:44:03,"And, so it tends to be the coastal states. And there's two reasons for that. One is because they've been dealing with this issue for a long time. So if you think about California and Oregon and Washington on the West Coast and then on the East Coast, you have, you know, Connecticut, Rhode Island and Maryland, they've been that for for many decades.",
Dr. Jodi Brandt,[00:32:44:03],00:33:19:17,"They've had this urban growth and urban sprawl. And so that's one reason they've kind of developed these systems, these statewide systems to do land use policy and farmland protection. And then the other reason is those states tend to be politically liberal. So, you know, politically liberal folks tend to be more open to land use planning and general and farmland protection policies, whereas politically conservative states tend to be opposed to any kind of centralized type of land use planning.",
Dr. Jodi Brandt,[00:33:19:17],00:33:57:19,"So, yeah, what you see is in this trend, if you if I had a map to show you of like the whole nation ranked and different colors based on their overall score, you would see this general trend of the coastal states having higher, higher, stronger land use policies. And then the center states, or more moderate states in the middle that haven't been experiencing, land use, development for that long and, who are also more politically conservative, they would tend to have lower or weaker land use planning scores.",environment
Dr. Jodi Brandt,[00:33:57:21],00:34:24:22,"And then another question here. That's a good one. So independent land trusts, they are not actually one of the six policies that are considered, the place that is the federal state is meant program. But what what they did here, they were looking at kind of federal and state policies and local land trust. That's not something that's a state or a federal policy.",
Dr. Jodi Brandt,[00:34:24:22],00:34:52:23,"Those are more ground roots, efforts that they need, like donations from private organizations in order to make those farmland protection investments. So I don't have any data on how states rank in terms of, for and in terms of like these ground roots efforts, this, this report or this data analysis was really focused on federal and state policies.",
Doug Exton,[00:34:53:00],00:35:13:22,"You know, thank you for clarifying that. And showing that table again, I think is definitely very helpful in this next question, I think will be geared more towards Rebecca, sort of skills to do like a farmer's market. You know, those like super social, you know, salesman skills essentially look quite different from those needed on, you know, the family farm, you know, the labor aspect.",
Doug Exton,[00:35:13:24],00:35:24:06,From what the person asking the question I've seen. So what's your experience or research in that kind of skill set the skill set divide. If you have any.,
Dr. Rebecca Som Castellano,[00:35:24:08],00:35:42:19,"Yeah. Well I can speak to this both from a research perspective and also from a personal perspective. Before going back to graduate school to become a professor, I was a farmers market manager. And so I have some experience from this as, as a kind of from the farmers market manager side. And so, yeah, I mean, it of course varies.",education
Dr. Rebecca Som Castellano,[00:35:42:21],00:36:13:21,"You know, it varies a lot based, you know, by farm. And I think that, you know, one of the, opportunities for farmers markets and also the challenges is that you wear many hats. And one of those hats is helping farmers market themselves. And so you play a role sometimes when you're in the, in that farmer's market manager job of helping someone figure out how to lay out their table, how to make the, you know, things attractive.",
Dr. Rebecca Som Castellano,[00:36:14:02],00:36:35:18,"You know, you help sometimes with pricing. And so I think that that sometimes that's true. Right? There are sometimes is a mismatch between the skills that make for a great farmer. In terms of like the production side of it and the skills that make for a good marketer. You know, on the other hand, I've seen many farm farmers do a fantastic job.",
Dr. Rebecca Som Castellano,[00:36:35:18],00:36:55:19,"And and one of the things we know from the research is also some of that kind of marketing side gets delegated. There is sometimes a gendered component to that, that in some instances, you see in a kind of traditional farm family, that a wife might be more likely to be the one to go do the direct marketing and think about that marketing side.",education
Dr. Rebecca Som Castellano,[00:36:55:19],00:37:19:23,"Although, of course, it's not always the case that sometimes when smaller scale farmers use an apprenticeship or internship program, that sometimes those interns or apprentices are the ones that play that role. So yeah, I think that that can be true. And also, I think that there are a lot of, ways that people manage to to still kind of be successful in that way.",
Doug Exton,[00:37:20:00],00:37:46:06,"And then another question from the audience is, it seems that the intermediate, you know, largely urban rural interface farms have traditionally had more diverse and, heterogeneous crops and overall less intensive land use with fence rows, irrigation canals and other fallow areas that may provide ecological services. Then what we see with the expansion of larger farms. Do you have any data on that?",
Dr. Rebecca Som Castellano,[00:37:46:08],00:37:51:03,"Yeah, and I'm just reading the question here, Doug. So I'm sorry, I'm more of a visual.",
Doug Exton,[00:37:51:03],00:37:53:24,Learner in the same way. Don't worry.,
Dr. Rebecca Som Castellano,[00:37:58:12],00:38:22:16,"Yeah. I mean, there's some truth to that, right? The and I spoke a little bit to that, that the farms that tend to exist in this urban rural interface are more likely to be these kind of very small farms. And that's a category of farms that's been increasing, or sometimes this middle range farm size, those, those traditionally have been farms that are more likely to be these kind of polyculture systems.",agriculture
Dr. Rebecca Som Castellano,[00:38:22:16],00:38:46:13,"So thinking about farms that are growing multiple crops and also often raising animals at the same time, and that does lead to less intensive land use. And, and sometimes, you know, greater ecological services. I'm would be happy to, you know, I don't have that data on me right now, but I'd be happy to share out some research, with Doug, who potentially.",education
Dr. Rebecca Som Castellano,[00:38:46:13],00:38:55:15,"I don't know if you have a mechanism, Doug, to be able to share out further, but, yeah, there certainly is research, on that topic.",education
Doug Exton,[00:38:55:17],00:39:00:00,"Yeah. If you send it my way, I can definitely link it when we post the recording of this.",
Dr. Rebecca Som Castellano,[00:39:00:02],00:39:03:17,"Cool. Yeah. And Jody might, might have something to say about that as well.",
Dr. Jodi Brandt,[00:39:03:19],00:39:31:07,"Well, I completely agree with what Rebecca is saying. And at the same time, with these large operations, there's also a tremendous opportunity there. So I'll give an anecdotal example of one of the largest easements, private land easements in the Idaho Montana area, as Ted Turner came in and bought this huge ranch. And then he put it all under easement.",agriculture
Dr. Jodi Brandt,[00:39:31:07],00:40:06:04,"So that means it can't ever be developed. And then also it's like managed for natural resources because he doesn't need to make money. Right? You know, so sometimes these large landowners, they because they have less pressure, like their margins are less or are less razor thin, I think. And also because they have people working for them that could implement, you know, more environmentally friendly land use practices.",
Dr. Jodi Brandt,[00:40:06:06],00:40:45:04,"They actually have the capacity to make a really big impact if they would choose to use more environmentally friendly practices. So I think I think that Rebecca is totally right that you could say, by and large, these large and intensive agro industries are worse for the environment. At the same time, if there were if there were some regulations or incentives in place in terms of making them or incentivizing them to do more environmentally friendly practices, that that could be where you make your most impact because it's easier to regulate them.",environment
Dr. Jodi Brandt,[00:40:45:06],00:41:03:19,"And there they stand because they have so many acres they could implement, you know, an incentive program over a huge amount of acres, ask their employees to do it, and then they make a lot of money from that. So there is a lot of opportunity with those big operations.",
Dr. Rebecca Som Castellano,[00:41:03:21],00:41:28:24,"Yeah. And I would just build on what Jody's saying as well by adding that, you know, a lot of farms and all kinds of scales, you know, view themselves as stewards of the land and care deeply about the, you know, ecological impacts of their operations and are doing lots of new and innovative, you know, techniques or some old techniques, you know, to, to, to engage in those ecological practices.",
Dr. Rebecca Som Castellano,[00:41:28:24],00:41:40:14,"So it's certainly, you know, we have to always be careful about, you know, making really such broad generalizations about, about scale.",
Doug Exton,[00:41:40:16],00:42:02:00,"You know, and another thing that I've noticed, from a personal perspective, is there are definitely a couple farmers, that are subdividing their land and then selling off, you know, an acre here or there or a couple acres at a time, you know, either for, you know, those younger people to, you know, have their own farm or selling it to a developer for, you know, a smaller subdivision.",
