speaker,timestamp,End Time,words,tags
Rita Padilla Pérez,[00:04:35:07],00:04:52:03,"When he returned, he was aghast to the point of tears and. She just gave him an alternative. Either she'd accompany him or he could take her back to her parents home.",
Rosa Rodríguez,[00:04:52:06],00:05:08:09,So he he brought her with him. Do they ever tell you how long it took them to to come to Idaho? The length of time it took them from California to Idaho.,idaho
Rita Padilla Pérez,[00:05:08:11],00:05:39:19,"No, I can't remember my mother ever telling me. But she did say that they they walked to the outskirts of San Francisco, where they boarded a train in the dark. They had no problems until they got to. They were on the train over the Salt Lake City, Utah, when the conductor caught them. And he wasn't about to believe that she was this man's brother, and told my father to tell it to the authorities in Salt Lake.",family;food and drink;recreation
Rita Padilla Pérez,[00:05:39:22],00:06:04:26,"It's a good thing he had to tend to his work, gave him a chance to get off the train and hide under the bridge until night when everything was no sign of life or danger of getting cut again. And they walked. They walked clear to Ogden, walking at night and hiding. Sleeping during the daytime.",recreation
Rosa Rodríguez,[00:06:04:28],00:06:07:22,Why were they hiding and why were they?,
Rita Padilla Pérez,[00:06:07:24],00:06:20:13,"Because they were afraid that if they tried to catch a train again in Salt Lake, the conductor might have warned the authorities and they would be looking for them on the trains.",food and drink;recreation
Rosa Rodríguez,[00:06:20:16],00:06:24:13,"Because she didn't have a ticket or because, she was a woman.",
Rita Padilla Pérez,[00:06:24:15],00:06:27:03,And neither then and neither of them had a ticket.,
Rosa Rodríguez,[00:06:27:11],00:06:32:09,"Oh, I see in.",
Rita Padilla Pérez,[00:06:32:12],00:06:37:15,They were they were afraid they would be separated.,
Rosa Rodríguez,[00:06:37:17],00:06:44:12,"So they came to she he brought her to Idaho, to Idaho Falls in 19.",idaho
Rita Padilla Pérez,[00:06:44:12],00:06:45:05,20,
Rosa Rodríguez,[00:06:45:05],00:06:51:16,25. And he had already been living here since 1919.,
Rita Padilla Pérez,[00:06:51:18],00:06:53:07,He had not been living here all the time.,
Rosa Rodríguez,[00:06:53:08],00:06:54:21,"Just just off and on, off.",
Rita Padilla Pérez,[00:06:54:22],00:06:55:19,And on from there was work.,
Rosa Rodríguez,[00:06:55:19],00:06:57:22,There was work with the railroad and the sugar company.,railroads and transportation
Rita Padilla Pérez,[00:06:57:28],00:06:59:13,And the potato harvest and.,agriculture
Rosa Rodríguez,[00:06:59:13],00:07:12:18,"The potato harvest. What did, did your father find, job right away? When when your mom came with him that first time.",agriculture;family
Rita Padilla Pérez,[00:07:12:20],00:07:27:04,"When they came here to Idaho, I believe they were. They had been living in town, and he was going out to work on a farm in Ammon. To them beets. So then when.",idaho
Rita Padilla Pérez,[00:07:27:06],00:07:35:08,When it was time for my brother to time for my brother to be born.,family
Rita Padilla Pérez,[00:07:35:10],00:07:57:25,"He. They had talked to a midwife, but he had to go bring her. He brought her and he was going to go off to work. They had to work when there was a chance and a midwife said, wait a minute, you are staying here? Where I go, my, my father wanted to go back, go to work and do what he could when he could.",family
Rita Padilla Pérez,[00:07:57:27],00:08:17:23,"You said, you're going to stay here. This this is your first baby. But it won't be your last. Your there's going to come a time when you will have to know what to do. And so my father had to stay. And she told him told him why she did everything she did. And using sterile technique. And he did.",family
Rita Padilla Pérez,[00:08:17:23],00:08:26:29,"And he did use a good, sterile technique, better than some doctors and nurses that I saw. So it's a good thing she did.",
Rosa Rodríguez,[00:08:27:01],00:08:36:08,"And, so, so your your first brother was born. Your older brother was born? Yes. And what year was that?",family
Rita Padilla Pérez,[00:08:36:10],00:08:40:06,"June 9th, 1926.",
Rosa Rodríguez,[00:08:40:09],00:08:46:19,And was there other Mexican family out there in Idaho Falls?,mexico;family;idaho
Rita Padilla Pérez,[00:08:46:21],00:08:50:24,"Yes, because they had told them about this, midwife to contact.",
Rosa Rodríguez,[00:08:51:00],00:08:52:21,The midwife was Hispanic?,
Rita Padilla Pérez,[00:08:52:21],00:08:55:24,"Yes. An older, elderly, very Indian woman.",
Rosa Rodríguez,[00:08:55:26],00:09:18:02,"I see. So then did you you did. Did your parents use a midwife for all of the children? Where were you born, Rita? Were you born at home also? Yes. And so how many of your brothers and sisters were born at home? How many are you in your family?",family
Rita Padilla Pérez,[00:09:18:04],00:09:47:27,"There are. Well, now there's only 15 living. Since one of my sisters died recently. Just, November 1st, 1989. So there's, three older boys, and I see so many. Sandra that died. Julian. All. Alex. The eight of the first night of the second. Alex the first. Alex the second. 12 were born at home.",
Rosa Rodríguez,[00:09:47:29],00:10:00:06,"12 were born at home. And and, when did your mom start? Having her babies in a hospital.",health
Rita Padilla Pérez,[00:10:00:09],00:10:07:26,"Joséph was born in 1944. We were living at, labor camp. Casey out of Pocatello.",labor;recreation;pocatello
Rosa Rodríguez,[00:10:07:29],00:10:09:09,I see.,
Rita Padilla Pérez,[00:10:09:11],00:10:19:22,"You know, all these other woman started telling her all these horror stories about a woman who had died in birth, and she got two cats. I think, to be able to have a baby, naturally.",
Rosa Rodríguez,[00:10:19:25],00:10:22:04,What was the name of that labor camp again?,labor;recreation
Rita Padilla Pérez,[00:10:22:07],00:10:34:28,"It wasn't a labor camp. It was just the owner of the store had a little park there and had cabins. We rented a cabin, but then a lot of other people came and pitched their tents in a little park. He had to. And in the center.",labor;recreation
Rosa Rodríguez,[00:10:35:01],00:10:40:13,There are a lot of Hispanic people there. Yes. And what year? What year was that? That Joséph was.,
Rita Padilla Pérez,[00:10:40:13],00:10:41:27,Born 1944.,
Rosa Rodríguez,[00:10:41:29],00:10:52:16,1944. So how many of you live in Idaho Falls? Still? Most of you live in Idaho.,idaho
Rita Padilla Pérez,[00:10:52:16],00:10:59:28,Most of us one sister lives in Boise. And the one that I lived in Oregon and dose of lives in Pocatello.,family;boise;pocatello
Rosa Rodríguez,[00:11:00:02],00:11:04:28,"So the house where you were born, Rita. Where was that house?",
Rita Padilla Pérez,[00:11:05:01],00:11:07:14,"On Fremont Avenue, where the home is now.",
Rosa Rodríguez,[00:11:07:16],00:11:11:10,And you still have your home there? Does someone still live in that?,
Rita Padilla Pérez,[00:11:11:10],00:11:13:02,Yes. My two brothers.,
Rosa Rodríguez,[00:11:13:04],00:11:14:22,Your two older brothers live there.,
Rita Padilla Pérez,[00:11:14:23],00:11:20:28,They just recently the city demanded that their old house be demolished.,
Rosa Rodríguez,[00:11:21:01],00:11:23:06,"Oh, and they have to.",
Rita Padilla Pérez,[00:11:23:08],00:11:24:24,It has been demolished.,
Rosa Rodríguez,[00:11:24:26],00:11:28:01,It has been. When was that?,
Rita Padilla Pérez,[00:11:28:03],00:11:28:20,Just this.,
Rosa Rodríguez,[00:11:28:20],00:11:47:26,"Last year in the fall. So how so? When your father moved here with his wife? With your mom? In 1924, we moved here to Idaho and moved here to Idaho Falls. Did he come to live in that house? Was that their first home?",family;idaho
Rita Padilla Pérez,[00:11:47:28],00:11:56:16,"No, no, they they had been renting somewhere in the Riverside.",idaho
Rosa Rodríguez,[00:11:56:18],00:11:57:15,By the river.,
Rita Padilla Pérez,[00:11:57:18],00:12:05:12,No more between the river and the tracks. Where for the senior living central.,
Rosa Rodríguez,[00:12:05:14],00:12:06:15,I see.,
Rita Padilla Pérez,[00:12:06:17],00:12:08:25,"How about J... J or K Street?",
Rosa Rodríguez,[00:12:08:28],00:12:12:06,And how long did they live in a rented home?,
Rita Padilla Pérez,[00:12:12:09],00:12:47:28,"Until 28. They bought, well, they had bought a lot on K or J Street and started building, but he did not have money to complete the building. So the fire department made him cut up the frame and told him to move it out because he was a fire hazard. A man that he used to work with told him that there were lots up near the river that he could, buy and didn't even have to make a down payment on or what, settle for $5 down and my father would have to pay the property taxes.",art;family
Rita Padilla Pérez,[00:12:48:00],00:12:50:21,So they cut up the frame.,art
Rosa Rodríguez,[00:12:50:23],00:12:55:09,$5 down for a down payment and a lot.,
Rita Padilla Pérez,[00:12:55:11],00:12:58:03,"Great, sure. But they didn't even make a dollar a day. Then.",
Rosa Rodríguez,[00:12:58:10],00:12:59:09,That's true.,
Rita Padilla Pérez,[00:12:59:11],00:13:15:29,And there. So they had to cut up the frame that he had put up for this house on K or J Street and move it to that place over there. It was just like a sand dunes with a lot of piles of garbage here and there.,art
Rosa Rodríguez,[00:13:16:01],00:13:19:10,And he built and he's the one that built the house ladder.,
Rita Padilla Pérez,[00:13:19:15],00:13:25:19,"So he, they, they put the frame together the best they could. There on that place.",art
Rosa Rodríguez,[00:13:25:19],00:13:26:04,Who is.,
Rita Padilla Pérez,[00:13:26:04],00:13:31:24,"They? My parents. And this, coworker of my fathers that had helped about the slats.",
Rosa Rodríguez,[00:13:31:27],00:13:47:12,A friend of his. Yes. And he helped him build the home. And you live and you lived with your brothers and sisters and your mom and up there for how long? How when was the one with the house? Demolished.,
Rita Padilla Pérez,[00:13:47:14],00:13:48:14,Thank you.,
Rosa Rodríguez,[00:13:48:17],00:13:55:09,"Oh, last year with you. So your older brothers still lived there till then?",
Rita Padilla Pérez,[00:13:55:12],00:14:07:22,"Well, we built, a bigger house in 19 and started building it in 1965. No, 1960.",
Rosa Rodríguez,[00:14:07:28],00:14:09:23,"You just added on, or you built.",
Rita Padilla Pérez,[00:14:09:25],00:14:20:08,An entirely totally new house with a basement in Greek. The older house was behind the shop that my brother built up later have.,greece;family
Rosa Rodríguez,[00:14:20:12],00:14:25:09,And you have pictures of your house? Of your first house? Yes. That your dad.,
Rita Padilla Pérez,[00:14:25:09],00:14:34:04,Built? Yes. My sister and brother took pictures before it was totally demolished.,family
Rosa Rodríguez,[00:14:34:06],00:14:47:06,How many other families Hispanic families lived in Idaho Falls? When? When you were born? Or when you. As long as you can remember. As far back as you can remember.,idaho
Rita Padilla Pérez,[00:14:47:11],00:14:48:10,"Just two, three.",
Rosa Rodríguez,[00:14:48:12],00:14:49:09,2 or 3 families.,
Rita Padilla Pérez,[00:14:49:09],00:15:10:16,"That used to live here. There used to be a lot of Hispanic families that used to come from southern Idaho, Texas, California, New Mexico, Colorado. But they did not stay. They would just come to pick green peas and stay for the potato harvest. You know, some of them wouldn't even wait until the potato harvest was over, when, if you got too cold for them to eat at home.",idaho;mexico;agriculture;health
Rosa Rodríguez,[00:15:10:19],00:15:15:18,And where did your your father work? Did he work all year round?,family
Rita Padilla Pérez,[00:15:15:21],00:15:27:03,"No. Remember 1936? He came over joyed because a neighbor had given him a dollar for working all day, cleaning up big pans.",
Rosa Rodríguez,[00:15:27:05],00:15:36:25,"I see, so he had to work at at odd jobs. What was what was the main job that he did? He did.",
Rita Padilla Pérez,[00:15:36:27],00:15:56:02,"Some work. Started with thinning beats, hoeing beets. Then we would go to Driggs and pick green peas and come back about mid September and potatoes. And after the potato harvest was done, if there were any sugar beets to harvest, then we'd look at that.",agriculture
Rosa Rodríguez,[00:15:56:05],00:16:03:02,"And when you went to drinks, how old were you.",
Rita Padilla Pérez,[00:16:03:04],00:16:07:17,The first time? I can remember I was four going on five.,
Rosa Rodríguez,[00:16:07:19],00:16:11:20,And how many brothers and sisters did you already have?,
Rita Padilla Pérez,[00:16:11:22],00:16:17:11,The three older ones than I do. Younger sister.,family
Rosa Rodríguez,[00:16:17:13],00:16:21:22,So there was seven.,
Rosa Rodríguez,[00:16:21:24],00:16:32:12,"A handful of, children. Did when you when you would go to drinks, you would stay there and drinks and work.",
Rita Padilla Pérez,[00:16:32:19],00:16:38:01,I always stayed there for probably about six weeks.,
Rosa Rodríguez,[00:16:38:03],00:16:40:09,And where did you live?,
Rita Padilla Pérez,[00:16:40:12],00:16:50:06,"They had, a place, a clearing in the forest where they were. We were allowed to either pitch tents or build shelters out of bark.",
Rosa Rodríguez,[00:16:50:09],00:16:53:20,How many other families worked there?,
Rita Padilla Pérez,[00:16:53:23],00:17:04:15,"Oh, quite a few. There were 3 or 4 families that we knew quite well, but there were probably about eight other families. Hispanics.",
Rosa Rodríguez,[00:17:04:18],00:17:10:08,So was that a self-made? Labor camp type of work?,labor;recreation
Rita Padilla Pérez,[00:17:10:10],00:17:19:04,"No, I believe that,",
Rita Padilla Pérez,[00:17:19:06],00:17:24:26,Contractor made arrangements to a lot of people. To camp.,recreation
Rosa Rodríguez,[00:17:24:28],00:17:25:21,To camp up.,recreation
Rita Padilla Pérez,[00:17:25:25],00:17:26:21,Camp out there.,recreation
Rosa Rodríguez,[00:17:26:24],00:17:36:17,"What was the name of your the contractor, James White. And he was the one that would find those jobs. For instance, that job picking peas.",
Rita Padilla Pérez,[00:17:36:20],00:17:43:20,"He'd, contract with, farmers, and then he would provide, all the labor.",labor
Rosa Rodríguez,[00:17:43:23],00:17:50:14,How did you how did he communicate with your father if your father.,family
Rita Padilla Pérez,[00:17:50:17],00:17:59:21,"Well, my father spoke, broken, but very understandable. English.",family
Rosa Rodríguez,[00:17:59:24],00:18:02:20,And so you lived there for six weeks.,
Rita Padilla Pérez,[00:18:02:22],00:18:03:27,How about.,
Rosa Rodríguez,[00:18:04:00],00:18:09:00,"Did you did you ever work there, Rita? Did you ever help your your mom and dad?",
Rita Padilla Pérez,[00:18:09:03],00:18:13:15,"The first time that I worked out in the field, I was about eight years old.",
Rosa Rodríguez,[00:18:13:18],00:18:16:25,And what did you do before you worked out in the field?,
Rita Padilla Pérez,[00:18:16:27],00:18:18:02,Babysitter.,
Rosa Rodríguez,[00:18:18:04],00:18:24:10,You took care of your little brother and sisters. And your two. You three older brothers worked?,health;family
Rita Padilla Pérez,[00:18:24:12],00:18:25:22,Yes.,
Rosa Rodríguez,[00:18:25:24],00:18:30:21,And your mom and dad also? Yes. And then you would stay in the in the tent?,
Rita Padilla Pérez,[00:18:30:24],00:18:42:28,"No. No, they they would take us in the car or truck and park it at the end of the field where my mother could come at intervals to check on the baby in nursing.",recreation;family
Rosa Rodríguez,[00:18:43:00],00:18:47:24,"How old was the baby when you when you, took care of her?",health
Rita Padilla Pérez,[00:18:47:26],00:18:53:16,"Well, the first time I was left in charge here, my younger sister, she was about six weeks old.",family
Rosa Rodríguez,[00:18:53:18],00:18:55:18,And how old were you?,
Rita Padilla Pérez,[00:18:55:21],00:18:59:12,Not quite five.,
Rosa Rodríguez,[00:18:59:14],00:19:13:08,And so. How long did your. What was a normal working day for your mom and dad? How long did they work at? You have to take care of your.,health
Rita Padilla Pérez,[00:19:13:11],00:19:31:26,"Farm from sunrise to sunset. Kidding. This could be from 4:00 in the morning to 9:00 at night picking green peas because it was under the contractor. And he said that he or she was from 6 to 6, probably.",
Rosa Rodríguez,[00:19:31:29],00:19:39:06,And so then you went you went there. How many years to try to pick up?,
Rita Padilla Pérez,[00:19:39:09],00:19:45:16,"As far back as I can remember until 1945, at least.",
Rosa Rodríguez,[00:19:45:18],00:20:05:26,"Tell me a little bit about how how you how your parents picked the peas. Also, I would it would be nice to know how much the contractor got paid for, as part of his wage.",labor
Rita Padilla Pérez,[00:20:06:02],00:20:13:26,I have no idea what the contractor got paid. I think that we might have been paid about $0.03 a pound.,
Rosa Rodríguez,[00:20:13:29],00:20:18:06,And was it in barrels or what? How did you. How did your parents.,
Rita Padilla Pérez,[00:20:18:12],00:20:36:17,"Know they had, wooden baskets that were some kind of cylinder shaped, starting with about a 12in at the bottom and coming up to 24 or more inches at the top across.",
Rosa Rodríguez,[00:20:36:19],00:20:45:26,So kind of maybe if you could describe to me your first memories of Idaho.,idaho
Rita Padilla Pérez,[00:20:45:29],00:21:08:01,"My first memories of Idaho was home. My father always planted a big garden in the nine lots we had. I remember walking out the door and, squash were in bloom. I thought it was beautiful and.",idaho;family;agriculture;recreation
Rita Padilla Pérez,[00:21:08:03],00:21:14:29,Dead. I had no notion as to state.,
Rosa Rodríguez,[00:21:15:01],00:21:16:20,You didn't know there were other.,
Rita Padilla Pérez,[00:21:16:22],00:21:19:17,"No. It was just a very small world. Just,",
Rosa Rodríguez,[00:21:19:20],00:21:20:25,Idaho Falls.,idaho
Rita Padilla Pérez,[00:21:20:27],00:21:32:12,"And not even Idaho Falls. It was just one of my first recollections. Was just home. The lot, the fence around it. And we were not to be, inside that fence.",idaho
Rosa Rodríguez,[00:21:32:14],00:21:35:23,So then did you have neighbors?,
Rita Padilla Pérez,[00:21:35:25],00:21:41:20,"Yes. But, they were not, friendly, to say the least.",
Rosa Rodríguez,[00:21:41:22],00:21:46:21,Why were they not friendly? What was it that they did that?,
Rita Padilla Pérez,[00:21:46:23],00:22:02:00,"Oh, discrimination. We had, one neighbor that during the depression, my parents raised chickens and he wanted my father to give me my hand. And my father said, no, you're getting help. We're not getting any.",family
Rosa Rodríguez,[00:22:02:03],00:22:08:02,What? What do you mean by the neighbor was getting help? What does that mean? Welfare.,
Rita Padilla Pérez,[00:22:08:04],00:22:15:27,"But we. Because my parents were Mexicans, we were Mexicans. I got no help from Mexicans. It was told.",
Rosa Rodríguez,[00:22:15:29],00:22:16:23,"By, say, during the.",
Rita Padilla Pérez,[00:22:16:23],00:22:42:02,"Depression, during the depression. And so here this neighbor who was getting welfare wanted my father to give him my chicken. And my father said, why should I give you my give you a chicken while you're getting welfare? And this is all we have? So he. Rondo chicken coop. They found a tire. The fire had been started on a tire and there were rags with gas on them.",family;food and drink
Rita Padilla Pérez,[00:22:42:02],00:23:01:05,"And called the fire. The neighbor across the street called the fire department and helped my parents carry buckets of water to throw on the house to keep the fire from burning the house that we lived in and the fire department came, but they wouldn't do anything. They just sit there. They said, think.",
Rosa Rodríguez,[00:23:01:07],00:23:02:15,They wouldn't stop the fire?,
Rita Padilla Pérez,[00:23:02:15],00:23:10:28,No. So my parents and the neighbor carried buckets of water to.,
Rosa Rodríguez,[00:23:11:00],00:23:17:08,"So how were you treated? Like, for example, you would go to the grocery store.",
Rita Padilla Pérez,[00:23:17:11],00:23:23:19,"I don't know, because we were never taken in the grocery store when we were children. My father went and got the groceries. That was it.",family
Rosa Rodríguez,[00:23:23:21],00:23:24:28,Your mom stayed home?,
Rita Padilla Pérez,[00:23:24:28],00:23:26:22,Yes.,
Rosa Rodríguez,[00:23:26:25],00:23:31:15,"And your father, never talked about the way he was treated?",family
Rita Padilla Pérez,[00:23:31:18],00:23:36:27,No. Father never said anything about how he was created in the grocery store.,family
Rosa Rodríguez,[00:23:37:00],00:23:46:11,"Or in any other place. Would he also go? How? What kind of clothes did your mom so for you in your clothes, or did you buy your clothes? No.",
Rita Padilla Pérez,[00:23:46:11],00:23:53:23,My mother sewed most of her clothes and. Hers?,family
Rosa Rodríguez,[00:23:53:26],00:24:05:10,"Well, at the time, would you say that maybe there would be maybe one grocery store and describe to me I'd have off at that time?",
Rita Padilla Pérez,[00:24:05:12],00:24:33:19,"I will. I can remember it. Is that on the way to work? There was a blacksmith shop where trading center is now on Memorial Drive. There was, the park. What is now the parking lot was more like a dump. A lot of piles of garbage and hitching posts. I believe quite I know it was already there, across the alley from taking center.",recreation
Rosa Rodríguez,[00:24:33:21],00:24:41:22,"But, like on a Sunday, a typical Sunday. Did you have to work? Did your parents work on a Sunday?",
Rita Padilla Pérez,[00:24:41:25],00:24:51:18,"Yes. When they were working for an individual farmer, they set their own hours and they worked from sunrise to sunset when there was work to be had.",
Rosa Rodríguez,[00:24:51:20],00:25:04:00,"Well, especially in this area, Rita, the people, the religion that's dominant here, they don't believe in, working on Sundays. Why is it that you work on Sundays?",religion
Rita Padilla Pérez,[00:25:04:02],00:25:24:13,"The farmers that we work for most. Well, I don't know. I know one farmer raised a kid. My father, he'd be a good Mormon because he had so many children. But that was said he was free to work or not. I mean, he was free to work when there was work to be had. They never told him he could take time off.",family
Rosa Rodríguez,[00:25:24:15],00:25:31:07,"Did you go, did you go to church? To a church service? Oh, no.",religion
Rita Padilla Pérez,[00:25:31:09],00:25:39:01,"No, there was no church. My parents, we prayed at home, but I didn't know where the church was until I was 22.",religion
Rosa Rodríguez,[00:25:39:04],00:25:43:04,Until you were 22. And where was the church in.,religion
Rita Padilla Pérez,[00:25:43:06],00:25:44:13,...,
Rosa Rodríguez,[00:25:44:16],00:25:55:21,"Oh so they had a church. A church built. What religion? With that being Catholic. And they, they had built a when did they built that church?",religion
Rita Padilla Pérez,[00:25:55:24],00:26:01:03,I believe it was built in 1944.,
Rosa Rodríguez,[00:26:01:06],00:26:03:00,1944,
Rita Padilla Pérez,[00:26:03:02],00:26:12:21,That's the new one. There used to be a church keep a corner from where the church is now for the school is playgrounds. Now.,religion;education
Rosa Rodríguez,[00:26:12:24],00:26:31:12,"Tell me your if you could describe to me your, first days of school. What were they like? What did you start school in kindergarten? Was there kindergarten or did you start first grade?",education
Rita Padilla Pérez,[00:26:31:14],00:26:37:03,"Started first grade in the harbor, I believe.",education
Rosa Rodríguez,[00:26:37:06],00:26:38:09,What is that?,
Rita Padilla Pérez,[00:26:38:12],00:26:42:08,"The harbor. It's place in Orange County, a little town.",
Rosa Rodríguez,[00:26:42:15],00:26:52:22,"Oh. In California? Yes. Oh, I see okay. So then your your family would go to California to work?",family
Rita Padilla Pérez,[00:26:52:24],00:26:55:17,Yes. And to get out of the cold.,health
Rosa Rodríguez,[00:26:55:19],00:27:00:10,"Oh, so you didn't you didn't stay here all year long.",
Rita Padilla Pérez,[00:27:00:13],00:27:21:25,"Well, my aunt and uncle came in 1934 and kind of into my father to go to California, where there was work to be done. As it turned out, the only work my father could get was picking citrus fruits, and he turned out to be allergic. He'd get out all over it any time he got under the citrus fruit trees.",family
Rosa Rodríguez,[00:27:21:27],00:27:23:23,So he had to fight another job.,
Rita Padilla Pérez,[00:27:23:26],00:27:36:05,"So some coworkers told him there was work in Imperial Valley picking green peas. So after that, we started going to Imperial Valley and on to Bakersfield, where there was work picking green face again.",
Rosa Rodríguez,[00:27:36:07],00:27:38:22,And when would you come back to Idaho?,idaho
Rita Padilla Pérez,[00:27:38:24],00:27:54:17,"When the weather got, so hot my father couldn't stand it anymore. One time about mid-March, he went and picked us up at school and he took a truck, already loaded, head for home.",family;education
Rosa Rodríguez,[00:27:54:19],00:27:56:27,It was always exciting. Must have been always.,
Rita Padilla Pérez,[00:27:57:05],00:28:02:24,Like we were like gypsies and always looking forward to see if we show our friends. We would see again.,
Rosa Rodríguez,[00:28:02:27],00:28:14:08,"In the different towns that you would. Well, now, tell me, how was it in the first grade in, in, in that school in California?",education
Rita Padilla Pérez,[00:28:14:10],00:28:25:24,"Not bad. Well, mostly we were segregated in there. We were just Mexicans. No Anglos that I would call off and they had festivities and.",
Rosa Rodríguez,[00:28:25:26],00:28:28:24,Why were you segregated?,
Rita Padilla Pérez,[00:28:28:26],00:28:31:24,I think it was the norm at that time.,
Rosa Rodríguez,[00:28:31:27],00:28:38:00,"So then what, you would go to a different school than the white students?",education
Rita Padilla Pérez,[00:28:38:02],00:28:41:10,"All I remember that there were no Anglos there, just Mexicans.",
Rosa Rodríguez,[00:28:41:12],00:28:43:05,And the school that you had that you were.,education
Rita Padilla Pérez,[00:28:43:05],00:28:48:12,"In, that I think we went to,",
Rosa Rodríguez,[00:28:48:14],00:28:56:19,"When your father first registered you in school in California. Did he go to the right school he should have gone to, or did he go to?",family;education
Rita Padilla Pérez,[00:28:56:25],00:29:05:00,I think we were just sent with our cousins. And.,
Rosa Rodríguez,[00:29:05:02],00:29:10:18,"So were there a lot of, Hispanic students there?",
Rita Padilla Pérez,[00:29:10:21],00:29:14:29,"Oh, yes. There were. Only Hispanics.",
Rosa Rodríguez,[00:29:14:29],00:29:16:00,And no other.,
Rita Padilla Pérez,[00:29:16:00],00:29:20:27,Race. No other race. There were no no blacks there. Okay.,
Rosa Rodríguez,[00:29:21:00],00:29:29:05,"Tell me, so you were in school in California in the spring or.",education
Rita Padilla Pérez,[00:29:29:07],00:29:35:13,Mostly in winter. Just winter and maybe part of spring until work started.,
Rosa Rodríguez,[00:29:35:16],00:29:45:11,So tell me your first memories of going to school in Idaho. How old were you? In what grade was that? But that would be still the first grade.,education;idaho
