speaker,timestamp,End Time,words,tags
Dr. Emily Wakild,[00:10:50:07],00:11:18:28,"And then you add to that, the health challenges that, many of the Andrus family had. So, Tanya, the oldest girl, was diagnosed with lupus, and shortly thereafter, when she was in her early 20s, and then Tracy Andrus, had a form of Hodgkin's lymphoma when she was 19, which at that point was almost always a fatal diagnosis.",
Dr. Emily Wakild,[00:11:19:01],00:11:48:05,"And, figuring out the health challenges and how to deal with those and, and what decisions to make was a was a family affair that wasn't something that they were sort of publicly outward facing, but it was a very, very important piece of how not just they grew tighter as a family, but they they cared for each other, and they made the space to be part of their lives, for the entirety of their lives because of those commitments that they, that they shared.",
Dr. Emily Wakild,[00:11:48:05],00:11:57:06,And so much of that was the loving of a adoring father. And the really tightness of those relationships.,
Johanna Bringhurst,[00:11:57:08],00:12:17:19,"Oh, that's really fascinating to hear, because you can imagine that the stress and the kind of wear and tear of travel, what that would mean for their family. And it's amazing to hear that they were all making sacrifices and all really serving the people of Idaho as a family.",
Dr. Emily Wakild,[00:12:17:21],00:12:50:11,"Yeah. And that's such a good way of putting it. And, and it wasn't all, you know, a heartbreak and, and and tragedy. There are some really funny stories and great newspaper headlines of, you know, Tracy Andrus attending, Boise High School and the governor's house getting toilet papered by the football team, you know. And so the glory that must have been to take the toilet paper out for your friend Tracy, who just happened to be the governor's daughter.",boise;education
Dr. Emily Wakild,[00:12:50:11],00:13:22:23,"And, you know, points on the campaign trail where the girls wanted to wear a bikini in the hotel. And Cece was like, oh, not having that picture on the trail. And just, just the real sort of human side of what it must have been like to grow up not just in the spotlight, but, you know, in a, in a family that was deeply private but in a really public role in a really public position.",
Johanna Bringhurst,[00:13:22:25],00:13:46:10,"Cecil Andrews served in the state legislature and then ran for governor. He lost the first race, but in 1970 he was elected governor, largely because he was opposed to extractive mining in the White Cloud Mountains. Can you tell us about that election and how those issues played a role?",
Dr. Emily Wakild,[00:13:46:12],00:14:14:05,"Absolutely. Yeah. And it is important to note that that Cece, ran for governor and fell short his first time. And he learned a lot from that, from that campaign. And also the sort of serendipity of the late 1960s. His initial campaign was, as an advocate for a new sales tax. Turns out Idahoans aren't huge fans.",
Johanna Bringhurst,[00:14:14:06],00:14:16:21,"Some things don't change, do they.",
Dr. Emily Wakild,[00:14:16:21],00:14:17:14,Yeah.,
Dr. Emily Wakild,[00:14:17:16],00:14:46:16,"Right. But by 1970, he didn't think of his himself as a conservationist, but came to see how a conservation platform was necessary to get elected and aligned with the values that most Idahoans held. and to many to, to many tellings that really still hold. Right. And so in 1970, his election as governor made history for all kinds of reasons.",environment
Dr. Emily Wakild,[00:14:46:16],00:15:36:16,"He was 39 years old when he was elected, and he campaigned for better schools for an Idaho quality of life and all the things that he represented, largely that that meant. Right, recreation and the out of doors and respect for different people and perspectives. but the upset victory came really on the grounds of protecting the white clouds from a molybdenum mine that had been proposed by an out of state company, and that was an issue that wasn't on the radar when the campaign started, but in large part because of the work of, a local reporter, Rob Brady, and Ernie Day's photographs that got the mining featured in life magazine.",mining
Dr. Emily Wakild,[00:15:36:17],00:16:01:27,"This was a part of the campaign that really became larger than life, and Andrus was able to pull an upset victory over an incumbent governor with more than 52% of the vote. And then when he ran for reelection four years later, he was over. He was reelected with more than 71% of the vote, which is, the highest percentage of reelection in Idaho.",
Dr. Emily Wakild,[00:16:01:27],00:16:42:17,"History still is. Right. And so, a big part of that was his conservation record and his conservation legacy. And so he'd done a little work in the late 1960s and led a bill that prohibited dredge mining on the Middle Fork of the salmon that his his still held, but Castle Peak and the debate over Castle Peak so clearly highlighted the issues of sort of in-state versus out of state, the issue of mining versus other environmental uses, and the lack of urgency for what would have been creating this enormous open pit mine.",environment;history;mining
Dr. Emily Wakild,[00:16:42:17],00:17:10:08,"Seven miles wide, three miles deep, that would have completely destroyed the view shed of this peak that many Idahoans knew and loved. And so the conjunction of those issues and then the the press it received really resulted in and the polling, there's really good polling that showed that Idahoans cared about that peak. And then Cece called it Castle Peak was the peak that that made a governor.",
Dr. Emily Wakild,[00:17:10:10],00:17:34:11,"and it really did. And there's a really neat harmony between the meadow that's there today, which is that that would have been the open pit mine, but the meadow that, changes and is ephemeral, but it it rotates through with the seasons and returns every year. And the peak that's eternal and not changing and really sort of permanent on that horizon.",music
Dr. Emily Wakild,[00:17:34:11],00:17:51:19,"And it's worth noting that Idaho representative today, Mike Simpson, has a picture of that peak in his office. Really, because it's such a piece that's it's really the the heart of, a lot of what Idaho's political history stands for.",
Johanna Bringhurst,[00:17:51:22],00:18:13:19,"It's almost impossible to overstate the impact governor Andrus had. I don't think we can imagine our beautiful Idaho without the white clouds, without Castle Peak, and without the Sawtooth Wilderness area. Governor Andrus played a key role in creating that area as well.",
Dr. Emily Wakild,[00:18:13:21],00:18:49:06,"Yeah, if you think about all the wilderness that exists in Idaho, which by many reports has more wilderness than any state besides Alaska, right? Depending on the time you're looking and, and whatever. And Alaska, most of which can also be credited to Governor Andrus' role as secretary of the interior. But if you think about Idaho's, wilderness footprint, almost every single acre that was federally protected before the Oahe initiative of 2009 had Cecil Andrus and Frank Church's fingerprints on it.",
Dr. Emily Wakild,[00:18:49:08],00:19:19:18,"Right. And sometimes they were in a different role. Frank was almost always in the congressional place, so moving the bills forward and making that happen. But so many of them had other, other support from CHS behind there. So if it was him in an office lying maps on a floor and saying this parcel, but not this parcel or that piece, but not this one, or it was the relationships that he had and built and stewarded over time with Republicans.",
Dr. Emily Wakild,[00:19:19:18],00:19:46:17,"So Jim McClure was in the Idaho Senate, a senator from Payette. Right. That has also had an important impact on our state. And they were junior senators the same year. And so McClure served as a as a federal senator when, Cecil Andrus was in the secretary's office, and Cece knew he had someone he could call on to be on the other side of the aisle and to help him out with particular things.",
Dr. Emily Wakild,[00:19:46:19],00:20:16:03,"They didn't always see eye to eye, just like him and Frank Church didn't always see eye to eye, but the things they were able to accomplish by compromising and working with each other on, especially those land bills, have left Idaho the way it is today. And as important as the pieces they put into place that are, they are like the Sawtooth National Recreation Area and the, River of No Return and House Canyon are the things that are there.",
Dr. Emily Wakild,[00:20:16:03],00:20:40:10,"And I think that's also really interesting to think about when we think about the Idaho legacies of conservation. So, for example, there's not development in the Sawtooth Valley like Gatlinburg, Tennessee, for example, right? It isn't over developed. It doesn't have ranch hunts and suburbs. And so the land use planning and the restrictions on development were an important piece of that scenic part.",environment;agriculture
Dr. Emily Wakild,[00:20:40:16],00:21:05:17,"But it's also not a national park. Right. And other than a little sliver of Yellowstone and some national monuments, the National Park Service has very little of a footprint in Idaho, despite, as Idahoans, what we know to be some of the most beautiful and wild and and amazing places in, in the US and and that's not accidental.",
Dr. Emily Wakild,[00:21:05:20],00:21:30:14,"and so that's another piece that I think is really interesting that that if it was a national park, more people would come, more people would know about it. And it was never the same. It was never the, impressing outsiders that motivated Cece's environmental work or his wilderness work, either. And those are interesting polarities that I think are fun to to think about.",
Johanna Bringhurst,[00:21:30:16],00:21:49:05,"You mention that Cece got into, got into politics because of his interest in education. He is also the leader that brought kindergarten to Idaho. Can you talk more about his views on education and why it was so important to him?",
Dr. Emily Wakild,[00:21:49:07],00:22:18:03,"Because of his three daughters, right. He saw firsthand that his girls weren't getting what they needed and the attention they needed in general. Idaho. And he made a commitment to to change that and to invest state dollars in the in, in especially early childhood education, but also in keeping Idaho's best and brightest in Idaho. And so, interestingly enough, he he did he brought kindergarten to Idaho and approved it as a governor.",
Dr. Emily Wakild,[00:22:18:06],00:22:50:00,"But he also, in his post gubernatorial legacy years worked really hard to make sure that there was a fellowship that kept Idaho students at Idaho higher education universities and made sure that they were able to to to compete with external universities and to keep those students in Idaho and giving back to Idaho. He also, it was under Cecil Andrus that Boise State College became Boise State University in 1974.",history;boise
Dr. Emily Wakild,[00:22:50:00],00:23:12:09,"And so he signed that paperwork and made it the third university level with the University of Idaho and Idaho State University. And he also was instrumental in bringing the engineering school to Boise State as well, and to expanding the role of engineering, there. So he's been a champion of higher education, even though he never finished his college degree.",education;boise
Dr. Emily Wakild,[00:23:12:11],00:23:52:17,"Right he left Oregon State and served in the military and and became a lot. But he did not, ever graduate from college, which is not untypical from his generation. But he was deeply committed to making Idaho attractive for businesses, and he saw higher education as an essential piece of being able to do that. and helped, Hewlett-Packard see that in the 1970s and then encouraged the micron expansion in the 1980s to and to a big degree, we're still reaping the benefits of of that support of higher education for the growth of our state.",conflict;education
Johanna Bringhurst,[00:23:52:20],00:24:02:28,"For sure. In 1977, he was asked to serve as the Secretary for the interior under President Jimmy Carter. Why was he selected?",
Dr. Emily Wakild,[00:24:03:00],00:24:32:01,"Yeah, this is a great question. Traditionally, the Secretary of the interior and the interior being the the Ministry of Everything, right. Everything else, that that has the Bureau of Indian Affairs and the Bureau of Land Management and, the Park Service and and so many other important pieces to it. Traditionally, the secretary role has been a Westerner, and many presidents have seen the need for that role.",
Dr. Emily Wakild,[00:24:32:01],00:25:02:03,"In particular, to go to someone because so much of the West is federal public land. And so matching a Western sensibility with the need for a federal presence to, represented in Washington in that way has been a good move for many, many presidents. And we can sort of see this footprint all over the West, right? The Udall's in Arizona and Salazar in Colorado and, lots of places where this is the the, the case.",
Dr. Emily Wakild,[00:25:02:03],00:25:27:05,"And Andrus was very much, true. And you can see it. So he served as the 44th secretary, and you can see that kind of through line of Westerners up through Sally Jewell and Deb Haaland as well. but his role as a governor was also as important. So it helped that he was a Westerner. It was also important that he'd met Jimmy Carter when Jimmy Carter was also a governor.",
Dr. Emily Wakild,[00:25:27:08],00:25:54:15,"And so the governor's events and the sort of circuit of governors was really meaningful for building networks and political, coalitions in Cece's time. And that was true for the family as well. And so, he met Jimmy and he, also knew what it what it would sort of be like to work on Western issues within that context.",
Dr. Emily Wakild,[00:25:54:15],00:26:20:09,"And so, it was a decision that that I think was difficult given the timing for the family with the the Tracy and Tana both being not in great health at that time, but the whole family went back, to serve, Carter. And there's an amazing journey that took place because Cecil, Jimmy Carter won the election,",migration
Dr. Emily Wakild,[00:26:20:09],00:26:48:29,"Cecil got the call and he was on a plane. And in D.C. the next day. Well, the women had to pack everything up and move. And so they drove their three cars from Idaho to DC together. And, you know, this is before cell phones, before digital maps, before any of that. And what an adventure they had to get there and then to support him in that, in that role.",
Johanna Bringhurst,[00:26:49:02],00:27:16:27,"During his time in Washington, he helped reduce the impact of mining in Appalachia, protected rivers in California, and helped to set aside more than 100 million acres in Alaska, as you mentioned, for federal protection. I was he able to get so much done to successfully negotiate with all of the environmental groups, Congress, and everyone else who's involved in that process.",
Dr. Emily Wakild,[00:27:17:00],00:27:48:00,"Yeah, they were amazing conjunctions of time and personality that I think help explain that. And certainly the 1970s were the environmental revolutionary days. Right? We can thank the politicians of the 1970s, including Richard Nixon. Right, who passed more environmental laws than any president, right, for the Clean Water Act and the Clean Air Act and the National Environmental Policy Act.",history
Dr. Emily Wakild,[00:27:48:00],00:28:12:19,"That requires that decisions be made transparently about the environmental impact of big infrastructure projects. And so, writing on the and the Endangered Species Act of 73. And so writing on the crest of this major transformation in US legislation that was almost always unanimously passed right. So think of Congress today and imagine a time.",
Johanna Bringhurst,[00:28:12:19],00:28:15:23,Thinking about it.,
Dr. Emily Wakild,[00:28:15:26],00:28:41:08,"Yeah. And and the progress that was made in the early and even towards the later 70s was it was just a sea change in designations and transformed the world as we know it. And it's easy to forget that that happened 50 years ago, and we're still reaping the benefits. And not a lot has happened policy wise of that revolutionary nature since.",history;environment
Dr. Emily Wakild,[00:28:41:10],00:29:06:04,"And so, Jimmy Carter and Cecil Andrus were very much a big part of that, especially when it came down to federal protection of lands. And so by almost any estimation, that duo has protected more land than, than any other configuration except possibly Teddy Roosevelt because of Alaska. Right. And because of the size and scale of Alaska, like, like you mentioned.",
Dr. Emily Wakild,[00:29:06:07],00:29:31:03,"But I think that the so some of that was the timing and the ability and the consciousness of both the social movements of the 1960s and, and the environmental movements and their legacies of the 1970s. But the other piece was that Cecil Edwards was a really wise governor, and three of his four terms, the Republicans were in control of the lawmaking part of the state.",
Dr. Emily Wakild,[00:29:31:03],00:30:06:20,"And so he had to ride the middle. And he did that really well. He knew how to get things done. He knew the layout of how politics worked. And he knew people, he knew how to remember people's names and what they liked and have honest and frank and authentic conversations, whether it was in a grocery store or on a campaign trail or behind closed doors, trying to get his his colleagues to move on a particular issue and so he could negotiate because he had that skill.",economy
Dr. Emily Wakild,[00:30:06:23],00:30:36:07,"But he also didn't love to talk about himself. He deflected a lot. And he liked to he didn't always have to get credit, and there's so much that can get done. If you're not worried about who his name goes on the bill, right, or who it's named after, and he was willing to set that ego aside and to set that credit piece aside in order to accomplish really enormous things for our our state and our country.",
Johanna Bringhurst,[00:30:36:09],00:30:49:03,What a model that is for what could be accomplished today if politicians set egos aside and work together. I hope we'll see that more.,
Dr. Emily Wakild,[00:30:49:06],00:30:51:29,"Yes, me too.",
Johanna Bringhurst,[00:30:51:29],00:31:05:14,"When he, when he returned to Idaho, he surprised many people by running for governor again. Why did he want to be governor again?",
Dr. Emily Wakild,[00:31:05:16],00:31:34:19,"Because he had started so young. He had so much more still to do. And I think his love of Idaho and his does, his knowledge that he could do things right and sort of fly in the face of the stereotypes of, of Idaho and sort of the West. I think he he had a network of people that supported him and respected him, and I think he had a lot more he wanted to do.",
Dr. Emily Wakild,[00:31:34:20],00:32:03:15,"There were more things, more rivers to, to protect, more designations to get on the books and, and a lot more social policy also to get, to get the infrastructure and architecture built for. So I think he, he saw more diversity within the two parties than we see today. And so there was a clearer middle road that, that he could walk.",environment;culture
Dr. Emily Wakild,[00:32:03:17],00:32:14:16,"and, and I think the opportunity to do that because of the team that had supported him, for so long, really was behind him in doing that.",
Johanna Bringhurst,[00:32:14:19],00:32:32:06,"He had no trouble being reelected governor. And in his next term, he worked really hard to oppose federal efforts to store nuclear waste in Idaho. This was a big fight. Can you tell us what happened? Yeah.",
Dr. Emily Wakild,[00:32:32:12],00:33:08:22,"So because he's this interesting personality that walked both the federal representation, right, as secretary of the interior and then was state legislature and governor, he really saw states rights from both sides, but as a lower-d democrat really wanted what was best for the communities he he fit within and and for Idaho. And the nuclear waste issue was one that he could not see a reason to accept that for the for it within the state, it wasn't waste produced by Idaho, it wasn't waste that should be stored here, and it didn't belong here.",
Dr. Emily Wakild,[00:33:08:22],00:33:40:18,"And he didn't want to sort of cave on that conversation. And and so the strategy behind he had a keen sense of public relations and sort of media and the way his daughters tell this story is that he called up the Idaho State Police and said, give me your biggest buffest, burliest state police officer and have him go park his trooper car on the railroad where that waste would be coming in and have him cross his arms.",conflict
Dr. Emily Wakild,[00:33:40:20],00:34:07:15,"And you know, show off his muscles and say, no way, that's not coming in our state. And so that's on the front page of the paper, right? This not Governor Andrus saying no, but this Idaho state trooper saying we don't want your waste in our state. And the interesting piece of the nuclear waste, opposition was how he kept paying that forward and how he renewed it.",
Dr. Emily Wakild,[00:34:07:15],00:34:20:18,"And in negotiating with Governor Batt after him, who kept that mantle up. And it remains one of the important legacies of both of those administrations.",
Johanna Bringhurst,[00:34:20:21],00:34:44:17,"I found it really interesting to learn that in 1990, Andrus vetoed a bill to make abortion illegal except in cases of rape, incest, severe fetal deformity, where where the pregnancy posed a threat to the mother's life. Why did he veto this bill? And what were his beliefs about abortion?",
Dr. Emily Wakild,[00:34:44:19],00:35:19:10,"Yeah, this is also another important legacy point of Andrus. And how he made that decision, I think was was pretty, agonizing because he was was, religious, was, against abortion in his own thinking. But his daughter Tracy was an important voice in his ear for understanding the effects on women and on the decision making women would be allowed to have if a law like that was passed.",history;religion
Dr. Emily Wakild,[00:35:19:10],00:35:46:28,"And so, you know, here we are 35 years later still, you know, having conversations around the recent Supreme Court decisions. But the 90 bill in Idaho was the first attempt to try and have the states pass bills that limited the federal protection after Roe. And it was the most extreme. And so it was a really pivotal and important thing for Andrus to to sort of uphold the federal piece of it by vetoing that.",
Dr. Emily Wakild,[00:35:46:28],00:36:12:27,"And he he paid for it politically. I mean, there was certainly backlash against him. And, bec- for doing that. But in a word, he did it because Tracy, because his daughter convinced him to and not all of his family was on the same position. They didn't all agree with Tracy, but the veto of that bill, I think, sort of held the line on some of those cases for some time.",
Dr. Emily Wakild,[00:36:12:27],00:36:43:06,"And it's, I think, an interesting counterpoint to the kinds of effects that Idaho's feeling now for, the, the changes. So the, the, the reduction of, of, of OBGYN doctors in Idaho as a result of this. And so I think Andrus, would not have envisioned that, but he did see that it was a bill that wasn't taking care of, the entirety of the population.",music
Dr. Emily Wakild,[00:36:43:06],00:36:49:21,"And, yeah. And and so he made that really, really hard call for himself.",
Johanna Bringhurst,[00:36:49:23],00:37:16:08,"It's fascinating to me that so many of the issues we've talked about today that Governor Andrus face, we're still reckoning with them in Idaho today. Governor Andrus also called attention to dams in Idaho, and the impact that the snake River salmon species was experiencing because of dams. can you tell us more about what he did back in the early 1990?",
Dr. Emily Wakild,[00:37:16:10],00:37:43:16,Yeah. So he has Andrus was a classic sportsman. He went hunting every year. He loved to fish. His daughters told me that one of the first things that they learned was how to catch and get a fish like that was very much part of his ethic. Right. And it was one that was really deeply entwined with the amazing habitat we have for salmon and and trout and other fish within Idaho.,
Dr. Emily Wakild,[00:37:43:16],00:38:05:00,"And so those were environmental legacies that were important to him as a person. And he viewed the role of a politician as as supporting some of those. And his sort of outdoor ethic is legendary. Reporters talk about meeting him for the first time while he was picking blueberries or walking in a stream, and he just sort of came by that naturally.",
Dr. Emily Wakild,[00:38:05:00],00:38:35:21,"And in, in, representing that sportsman ethic, he hosted a number of conversations around, fish health and stream health. And some of the biggest obstacles to that are the hydroelectric system that was put in place that interrupts the journey, in particular of some of the most far traveling and magical fish on Earth. And that was, a moral conundrum that he didn't want to have escape.",migration
Dr. Emily Wakild,[00:38:35:21],00:39:05:17,"Right? He didn't want development and infrastructure to compromise. One of the most amazing migratory processes that, you know, begins in the habitat of central Idaho. and so he slowly but, through his teams and his networks hosted conversations about what that meant, what that meant to Idaho's five tribes, what that meant to users of the rivers, irrigators.",environment
Dr. Emily Wakild,[00:39:05:20],00:39:31:14,"transportation, communities alongside those, and having those conversations really through the 90s and, and thinking about the whole spectrum of possibilities that exist, not to erase what has been done to the rivers, but to help mitigate and think about what a more resilient future could look like, not just for the fish, but for the communities that are adjoined to it.",environment
Dr. Emily Wakild,[00:39:31:14],00:39:55:01,"And so it was something he cared about deeply through his his commitment and and love of fishing. But it was also an important part of the Idaho legacy, of having conversations about environmental issues, not just for their scenic components, but for the the the wide range of values that they can contribute to a larger society.",history
Johanna Bringhurst,[00:39:55:03],00:40:16:16,"This is still an issue that Representative Simpson is working through and talking about. Despite his popularity, though, Governor Andrus, after four terms, chose not to run again. I'm curious why he made that decision and what he did after he left office.",
Dr. Emily Wakild,[00:40:16:19],00:41:03:10,"I think he, had made a number of significant wins with legislation and from the governor's office. but I think he also sort of saw the opportunity to be a convener of those conversations. And he pivoted his role from being in the public sphere to, running the Andrus Center for Public Policy, which I'm affiliated with now, which convened almost annual Lee a conference to talk about a pressing social issue, often in partnership with the Idaho Statesman or the Frank Church Institute or, Trout Unlimited or lots of other different organizations.",
Dr. Emily Wakild,[00:41:03:10],00:41:31:17,"And a wide range of public conversations were hosted. So clearing his long term receptionist and support, had a permanent job in supporting that, and it was really important to him to give her a position. and he used the last pieces of his, campaign coffers to set that up. and it's still going strong, nearly 25 years later.",
Dr. Emily Wakild,[00:41:31:19],00:42:00:06,"And those conferences really were based on this idea that you could get 150 people in the room that were professionals, that were experienced and have agencies collect and share data and, you know, share, talk to each other and sort of make something happen. And so the Snake River between us was one of those related to what we were just talking about, public lands values is another one.",
Dr. Emily Wakild,[00:42:00:06],00:42:32:10,"There were some important conversations about Social Security and national security right after 911 that were held and, and really, he took his his professional gravitas into a more academic setting and a more professional setting to have these, these conferences and use the power of collaboration and convening these conversations, in order to, to continue to move public issues forward.",
Johanna Bringhurst,[00:42:32:13],00:42:54:17,"He really was the last Democratic governor of Idaho. Later in his life, he lamented that increasing partisanship in Idaho and in the nation. What lessons do you think we can learn from his legacy, his legacy of working in the middle, as he described himself?",
Dr. Emily Wakild,[00:42:54:19],00:43:28:19,"It's such a more pleasant place to be. I mean, I think that he really did enjoy some of the parts of the bureaucratic apparatus that get under-recognized. So, for example, in the 1970s, Idaho's first local Land Use Planning Act was signed into law with him. And land use planning is an important piece of, you know, how we have the foothills available in Boise and how other parts of the state have been able to control what gets cited close to them.",boise
Dr. Emily Wakild,[00:43:28:22],00:43:54:10,"He also, made sure that, 500 megawatt coal plant that was slotted to be built between Mountain Home and Boise didn't happen. And imagine our air quality if that had been constructed. And so he he planted the seed for geothermal heat to be used in the Capitol building in the 1970s. And that's an important part of Boise's choices.",boise;agriculture
