time,title,description
[2:25:00],Playing amateur hockey in Portland; history of mill and timber in Elk River,"He became an amateur hockey star in Portland, and got a job with the team sponsor. His belief that the one-industry town was a poor risk. Marineau used to emphasize that there was eighty years of timber at Elk River. For a brief time the Potlatch company considered shipping the timber to Elk River and Weippe rather than Lewiston."
[2:30:00],Marineau's excitment about mill expansion and problems associated with it; Potlatch camps on Breakfast Creek,"Marineau's excitement about prospects for expansion. Heavy winter snows a drawback. Another consideration may have been that Potlatch's twenty year contract with The Milwaukee was expiring, and the railroad may have planned to raise the rates. Potlatch men camped on Breakfast Creek, which may have increased their interest in the route to Lewiston."
[2:34:00],"Affects of the Depression on Portland printing; Working at printing in Eugene, Springfield and linotype school in San Francisco",Depression hit Portland printing hard after 1929 stock crash. The job from playing hockey. Working in Eugene and Springfield. Decision to go to linotype school in San Francisco.
[2:38:00],Death of Lamphere and what it ment for Dr. Robinson; Moscow newspaper buys out Troy newspaper,"If Lamphere hadn't died, he would have kept up the fight against Dr. Robinson. Marineau noted that Robinson's materials sold well. The Moscow News-Review started by buying out the Troy News so that they could run legal notice without a 72 week delay."
[2:42:00],Opposition to school consolidation; pressure against paper,"His opposition to school consolidation as he ran Nevada City newspaper in the fifties, believing it would kill the town. He kept winning at the elections until his paper was bought out. Pressures against his paper."
[2:48:00],Community church was the center of activities; Shut down of Elk River movie theater on sundays; Klan presence in the area; Helmer dance hall,Community church was center of local activity. As a youngster she got afraid of the angry preaching. The Catholic Church did not encourage the foreigners to attend. Elk River shut down the movie theatre on Sundays at the instigation of the church; this drove the youth out of town and out of church. The leader of the movement was in the Klan. The Klan didn't scare people and wasn't too strong. Colfax had a large number of Catholics. Helmer dance pavilion was very popular - Lawrence said he started it because people would pay for entertainment better than groceries.
[2:58:00],Deaths of Emil Anderson and Malker Anderson,"Emil Anderson may have died accidentally, because the fuse may have gone too fast. Death of Malker Anderson."
[3:00:00],Torgerson dynasty at Park; Malker Anderson's wife; Southern Idaho connections; girls meeting husbands at cmaps,"Torgerson dynasty at Park - he employed many people for very low wages. Malker's strange wife. Axel Anderson's wife was a hard worker and a reader; her father was Mr. Hontz, a noted artist from south Idaho. Many girls met their husbands by flunkeying in the camps."
[3:08:00],Elk River culture; music in Elk River; Pool halls and attendance at them,"Elk River had a lot of culture - music and singing, plays (put on by Ladies' Aid). Women used calling cards on visits. People who attended the Catholic Church. Ed Allen's pool hall and confectionary; attendance at various pool halls."
[3:14:00],Tried to stop the Elk River movie theater from shutting down on Sundays; church alienating youn people,"Bill Marineau voted against shutting down the movie theatre on Sunday on the city council, but was outvoted. This was a turning point, the church alienating the young people."
[3:16:00],Elk River plays and theatres; Neva Hill settlement; Elk River Hospital; playing games,Plays and theatres. At a trick-or-treat party all the kids got to eat were soda crackers as a trick. Neva Hill had a settlement. The Elk River hospital was complete for a small town. Playing the Italian ball-throwing game.
[3:23:00],Tramp printers going where the work was; working cards; brotherhood in the printing union declining,"Noted tramp printers. They went where the work was, and could pass their union card for a little money. Travelling and working cards. They drank and were highly skilled. Brotherhood in the printing union has declined."
