time,title,description
[1:26:00],Dr. Foster's house was haunted; Southern Superstitions; Jim Deevers' reputation as a wizard,"Story that Foster's house was haunted by a figure of a nurse. Southern superstitions: throwing a sickle in milk that wouldn't churn; cure for breaking a spider web; killing an ox in an effort to cure it. Jim Deevers' reputation for being a wizard led to fun at others' expense, (continued)"
[1:30:00],Suspicion of the Deevers' family; religious beliefs about devil-worshippers,"Suspicion of Jim Deevers; his wife Liz Deevers was called a witch. Ed's brother pretended to be a ghost on a roof. Devil-worshippers, a recent phenomenon, should be run down if they try to stop a person driving a car."
[1:36:00],"A superstitious Norwegian girl who helped the family out during , her sickness upset her.","A superstitious Norwegian girl who helped the family out during , her sickness upset her."
[1:41:00],Dixie and Ed's courtship; what they did for fun; Dixie being prepared for married; and stepfather disapproval of Ed,"Their courtship: when it started he was 20, she 13. His injury in an accident hauling poles led to his getting to know her better. As a little kid she once told Ed not to get married. Stepfather liked to talk about the wild times he had had, but disliked Dixie's going out. House parties: kissing games. She was prepared for marriage from work at home. Stepfather's disapproval of her beaus, including Ed. (continued)"
[2:00:00],Going to a dance and causing opposition for father; Dixie had no trouble getting dates; Going to Literaries,"Taking Dixie to a dance raises opposition from father, although she got home by midnight with a chaperone. Stepfather had no legal right to stop her from marrying. Young men who were rounders became suspicious of their daughters. She had no trouble getting dates; some boys were too old to go out with. Going to literary with an overloaded buggy. Debate topics and other literary activities; mock trials, and the oath to lie."
[2:18:00],1918 Flu epidemic; home remedies for a variety of illnesses,Flu epidemic (1918) ended local gatherings. Treating flu; syrup of figs a good laxative. Powdered alum cured a mortal case of nosebleed.
[2:24:00],Fire burned down their rented house at Teakean: trying to fight it.,Fire burned down their rented house at Teakean: trying to fight it.
[2:30:00],Loss of belongings from fire except for saved produce in cellar; illnesses contracted from donated clothing; irresponsible doctor and regulations for ending quarantine,"Loss of belongings in the fire; stored produce was saved in the cellar. Donations from neighbors - contracting the seven year itch from clothes they had been given. The children contracted scarlet fever. The doctor failed to come until they were on their way to Agatha, and then tried to stop them from moving. She protested so strongly that he let them go on. They had to be quarantined at Agatha; the store gave them credit but they couldn't sell their cream. Unreasonable regulations for ending quarantine; doctor's irresponsible conduct."
[2:48:00],Loss of crops in 1928 due to bad weather and trying to farm at Teakean,Loss of crops that year because of bad weather (c. 1928). Effort to farm land at Teakean.
[2:53:00],Brother was an English Lutheran minister; division in Ed's family about religion,"Brother was an English Lutheran minister, strongly opposed to drinking and smoking. Division of Ed's family about religion."
[2:57:00],Ed converting to religion; discussion of people in Russia,"Hard luck in living. Ed has been converted to religion, which he didn't used to like. Under the czars, Russia had fine churches but the people were illiterate; improvement under communism. Dunkard practice of Lord's Supper."
[3:00:00],Different interpretations of the Bible; first phonograph,Differing interpretations are made of Bible. Moral law originated in the Bible. The first phonograph he saw - the original invention was the important one.
[3:06:00],Importance of religion to them as young people,"Importance of religion to them as young people. Effects of ""sanctification"" may not show in the way a person conducts himself."
[3:09:00],Adventists didn't work Saturdays but did on Sundays; Religious denominations are confusing to non-believers,Adventists at Arrow wouldn't help a man whose team got stuck on their Sabbath. An Adventist who hauled timber as the church got out on Sunday. Religious denominations are confusing to non-believers. An Adventist jailed for disturbing the peace.
[3:16:00],Where Adams got his wheat and what he sold it for; Adams stopped shipping because his wheat was Egyptian; smuggling wheat to Kansas,"Adams got his Alaska wheat from Lee Hall, who pawned it off on him as a yarn. Adams sold his wheat for $26 a bushel. Why Hall was miffed at Adams. Adams stopped from shipping his wheat once the government discovered it was Egyptian; smuggling his wheat to Kansas."
[3:23:00],Man running for road boss which united Virginians; differences between North and South causes Methodist church split,"A man ran for road boss to ""beat the Southerners"", causing the Virginians to unite. Leland's two Methodist churches, because of differences between North and South."
[3:26:00],Getting drunk; writing poetry; acceptance of others,"Getting drunk from booze and cigarettes. His writing of poetry. His acceptance of the needs of others; he didn't want to deprive others of work. Hoover gave money to the wealthy to hire people, but they didn't."
[3:30:00],Roosevelt's program and the misuse of it in Lenore,"Roosevelt's program. Misuse of program at Lenore - the man in charge hired his son as timekeeper and assistant foreman, but he didn't know how to do the job. A man who could do the work wouldn't."
[3:34:00],Living in a section house.,Living in a section house.
