time,title,description
[3:25:00],Women were stronger than men in some ways; value of women and their culture and influence; women's freedoms,"Women were stronger than men in some ways, holding the family together. Value of women; their culture and influence. Husbands were quite pinned down by their work, not ""free"" compared to their wives. Women's freedoms; their adaptability."
[3:34:00],Fighting with mother over clothes; disciplining her children,Her fights with mother over clothes. A switch was hanging for moral persuasion. Identity of her mother and husband in her dreams and life. How mother responded to her resistance. Disciplining their children.
[3:40:00],Raising children,Raising children.
[3:44:00],"Many Englishman in Canada were ""remittance men""; being discouraged from marrying English; class distinctions in towns and Alberta","Many Englishmen in Canada were ""remittance men"", banished and supported by their families in England. Parents discouraged her from marrying English, with their status pretensions. Working people in their Rocky Mountain town. Class distinctions in the towns favored WASPS. Class in Alberta."
[3:55:00],Anti-Catholic feeing in the community; Ku Klux Klan threatening the priest; Ukrainian-Canadians in Alberta,Anti-Catholic feeling - criticism of the burden their poverty and large families put on community. Ku Klux Klan in LaGrande threatened the priest. Lower class status of Catholics caused by economics. Ukrainians in Alberta were ambitious.
[4:07:00],Her father's background,Her father's background.
[4:09:00],He was the only one of the brothers who wanted the Park place; Helmer wanted the youngest brother to take it; Stiner's disagreement with uncle of money,He was the only one of the brothers who wanted the Park place after father died. Helmer wanted youngest brother to take place. Stiner's disagreement with uncle over a financial dealing.
[4:10:00],Buying a binder and platform; working in harsh weather; relationships with father's second wife; Attitudes about coming back to Idaho,"Buying a binder and platform. Their auction when they left Alberta was conducted in -35 degree weather, and got very little money. If they'd taken money instead of the place at Park, they would have lost it all in Alberta. Good reactions with father's second wife. Helmer's problem when he took his newly wed wife to live with his stepmother. How father acquired Park place. Attitudes about coming back to Idaho. She was mature but unhappy when they were first married."
[4:30:00],Their Ukrainian friend and how they made their walls,"Their Ukrainian friend. Ukrainian method for making mud-and-straw walls. That's how they made inner walls for their Park home (1936), using lath instead of poles as the base."
[4:39:00],The material for whitewashing; making Ukrainian-style hog fence; Laura's near accident under the fence; Ukrainians building buildings from brush and mud,"The lime, sand and horse manure primer for whitewashing. He was the first to make a mud ceiling. Making Ukrainian-style hog fence with poplar brush. Laura's near accident playing under the fence. Ukrainians built buildings from brush and mud."
[4:57:00],Their situation after moving to Park; Park disappearing as a community; on retirement Stiner returning to Park to farm; her dislike of living in the country,"Their situation after moving to Park. They got by exchanging work and trading. They went to Portland when the war started and made good money; both worked and he remodeled the houses they lived in, which they sold at good profits. Park disappeared as a community. On retirement he returned to Park to farm because of his ""marriage"" to the place. He thinks spending money is more work than work. He invested their Portland savings in the farm and she continued working to support them. Her dislike of living in the country; her acceptance of separation. Amenities of city living."
[5:00:00],Her enjoyment of living in Portland,Her enjoyment of friends in Portland. Having relatives in Portland made adjustment easy for them.
[5:04:00],Lack of community life in Park in the 1930s; backward ideas in Park about women's work; wasn't close to women in Park,Lack of community life in Park in the thirties. Friendship with Ed and wife in Deary. Dances weren't much fun. Rudeness of a Park man who didn't offer to help cut wood; backward ideas in Park about women's work. She wasn't very close to women at Park. Quiet concern of Park women about her welfare.
[5:18:00],Helmer was a hard worker; Park people rarely left the valley; why his father went to Central Ridge; riding from Central Ridge to Park as a child,"Helmer's incredibly hard work. Most Park people had rarely left the valley except to work in lumber camps. Neighbors spoke of children and recipes, and were very guarded. A daughter-in-law's problem. The outsiders had more life - a friendly woman. Why his father went to Central Ridge; variety of people there. Offers to buy his place. Riding from Central Ridge to Park as a child. Farm work as a boy on Central Ridge,"
[5:30:00],The boys had to give all earnings to farther; Helmer's boys ran away; Father didn't give Stiner enough money; He left despite father wanting him to stay,"The boys had to give all their earnings to father, and work at home for room and board. Helmer's boy ran away (he probably heard that Helmer had, too). Father gave Stiner $150 instead of the $750 he earned after he rented the place at age 22. When he thought he might die, father wanted the two oldest boys to get the best quarter sections. He left home despite father's desire to have the boys rent."
[5:38:00],Park in the 1970s; buying ammunition in Park,"Park today - no phone, no old-timers save Stiner. Park in the thirties. Buying ammunition as a boy at Park."
[5:42:00],Death of his cousin after a shooting accident because the Deary doctor didn't treat him right,Death of his cousin after a shooting accident because the Deary doctor didn't treat him right.
