time,title,description
[1:41:00],State specialists from WSU; worked in Pullman as clothing and home furnishing specialist for the state,State specialists from WSU. Butchering bee was a new experience for her. (She took job in Pullman as clothing and home furnishing specialist for the state.) The extension work was great because it was an impossible job and they did it. Extension work was isolated because you didn't get to know people well. Yearly meetings with other extension workers were very sociable. She worked for more than forty hours a week. Her leisure time was spent with professional women's clubs.
[1:49:00],"Activities she pursued; learned weaving; good to be scared rather than confident, people appreciated it; afraid to address businessmen","Decisions about activities to pursue. Learning weaving. She was glad to have people tell her how to do things. It's good to be scared rather than confident, because people appreciate it. She was afraid to address businessmen, but they liked large women."
[1:53:00],"Positive attitude towards government help and her presence; Bartering was common; Her salary was good; A woman who wanted her dress for material; Remodelling clothes; making patterns,","Positive attitude towards government help and her presence. Bartering was common. Her salary was good. A woman who wanted her dress for material. Remodelling clothes; making patterns, (continued)"
[2:00:00],Reusing cloth into clothing; working people were discouraged; she tried to help others; focus on aesthetics in homemaking,"Reusing cloth in clothing. Working people were discouraged. Because she could get along better without than with, she could help others. Emphasis on aesthetics. Difference between situation at Wenatchee and on her Quincy homestead. Aesthetics is the heart of homemaking. Mother's aesthetic pleasure. Teaching improvement in home furnishings; restoring furniture."
[2:13:00],Four types of sagebrush on the Quincy homestead. Bunchgrass disappeared through overgrazing.,Four types of sagebrush on the Quincy homestead. Bunchgrass disappeared through overgrazing.
[2:19:00],Moving into Longhouse with Marvin's mother when they married; she always disliked Victorian architecture; unpleasant experience teaching junior high in Kendrick during the war,"Moving into Longhouse with Marvin's mother when they married. She has always disliked Victorian architecture, including the McConnell Mansion and her own home. Unpleasant experience teaching junior high in Kendrick during the war. She didn't regret giving up career for marriage; most home economists looked forward to marriage, although they had to quit."
[2:26:00],Her work as state clothing and home furnishing specialist,"Her work as state clothing and home furnishing specialist. Traveling made the work very lonesome - no chance to meet people, cold hotels, road food. She wrote bulletins and gave radio talks; developing the program."
[2:30:00],Respect from men on her job; She had a newspaper column and met weekly with the county commissioners; Pay,Respect from men on her job. She had a newspaper column and met weekly with the county commissioners. Pay.
[2:35:00],"The hobo who settled at the foot of Bear Creek in a cave near the dump; had come from Kennewick, WA; Marvin brought him a weekly food order; love radio and newspapers","(Marvin Long) The hobo who settled at the foot of Bear Creek in a cave near the dump. He had come from Kennewick, Wash., when the jungles were destroyed. Local men built him a cabin, and got him another building after it burnt down. Marvin brought him a weekly food order, but he never said what he wanted. He hoarded canned goods. His love of radio and newspapers. Help from local people for him. He never started talks but answered questions; Marvin got him to do the census. He wasn't dumb but was caught in bad circumstances. The community wouldn't let anyone starve. They made him take a bath. Saving the county money was unappreciated. People gave him a dog. Some begrudged him living, but Marvin took care of him."
[2:49:00],Broche family in Kendrick store,"Broche family in Kendrick store - the boys always reminded father to get a treat for sister, father always insisted on Marvin to wait on him. Brother Tom got Kendrick store in trade for Montana ranch; later Marvin traded him a ranch and stock for the store."
[2:55:00],Martin Thomas grew locust trees and donated them to city of Kendrick; Marvin's father went broke after buying seventy acres orchard from uncle,Martin Thomas grew locust trees and donated them to city of Kendrick. Marvin's father went broke after buying seventy acres orchard from uncle; they wound up dumping the crop just to recover boxes. Father always checked daily paper to see whether son had been killed in service. Cameron Germans were naturally against World War I because they were newly from Germany.
